onset	duration	trial_no	event_type	stim_file	response_time
0	33	1	rest	n/a	0.000000
33	9	2	stimulus	n02766534_15976.JPEG	0.000000
42	9	3	stimulus	n01970164_28566.JPEG	0.000000
51	9	4	stimulus	n04376876_11868.JPEG	0.000000
60	9	5	stimulus	n04225987_6665.JPEG	0.000000
69	9	6	stimulus	n03079230_8270.JPEG	0.000000
78	9	7	stimulus	n03079230_8270.JPEG	79.035491
87	9	8	stimulus	n03394916_23304.JPEG	0.000000
96	9	9	stimulus	n01877134_11991.JPEG	0.000000
105	9	10	stimulus	n03924679_11429.JPEG	0.000000
114	9	11	stimulus	n03602883_14315.JPEG	0.000000
123	9	12	stimulus	n02317335_21319.JPEG	0.000000
132	9	13	stimulus	n02090827_10084.JPEG	0.000000
141	9	14	stimulus	n04009552_10330.JPEG	0.000000
150	9	15	stimulus	n04168199_10620.JPEG	0.000000
159	9	16	stimulus	n03425413_21315.JPEG	159.059882
168	9	17	stimulus	n03642806_21320.JPEG	0.000000
177	9	18	stimulus	n03607659_6257.JPEG	0.000000
186	9	19	stimulus	n03255030_1413.JPEG	0.000000
195	9	20	stimulus	n04123740_12463.JPEG	0.000000
204	9	21	stimulus	n04123740_12463.JPEG	205.371965
213	9	22	stimulus	n02998003_3934.JPEG	0.000000
222	9	23	stimulus	n02882647_169.JPEG	0.000000
231	9	24	stimulus	n01645776_10130.JPEG	0.000000
240	9	25	stimulus	n02233338_17552.JPEG	0.000000
249	9	26	stimulus	n02233338_17552.JPEG	250.037283
258	9	27	stimulus	n02503517_3324.JPEG	0.000000
267	9	28	stimulus	n01855672_11785.JPEG	0.000000
276	9	29	stimulus	n01855672_11785.JPEG	277.032241
285	9	30	stimulus	n13111881_7817.JPEG	0.000000
294	9	31	stimulus	n01518878_14075.JPEG	0.000000
303	9	32	stimulus	n01518878_14075.JPEG	304.411482
312	9	33	stimulus	n03790512_23966.JPEG	0.000000
321	9	34	stimulus	n04254680_1190.JPEG	0.000000
330	9	35	stimulus	n04497801_14007.JPEG	0.000000
339	9	36	stimulus	n03950228_35453.JPEG	0.000000
348	9	37	stimulus	n11978233_16933.JPEG	0.000000
357	9	38	stimulus	n03496296_9005.JPEG	0.000000
366	9	39	stimulus	n03815615_17450.JPEG	0.000000
375	9	40	stimulus	n02808440_48297.JPEG	0.000000
384	9	41	stimulus	n03187595_7260.JPEG	0.000000
393	9	42	stimulus	n03612010_12996.JPEG	0.000000
402	9	43	stimulus	n02055803_4843.JPEG	0.000000
411	9	44	stimulus	n04090263_10441.JPEG	0.000000
420	9	45	stimulus	n02005790_3943.JPEG	0.000000
429	9	46	stimulus	n03646296_10069.JPEG	0.000000
438	9	47	stimulus	n03623556_6577.JPEG	0.000000
447	9	48	stimulus	n03063599_2682.JPEG	0.000000
456	9	49	stimulus	n04442312_10246.JPEG	0.000000
465	9	50	stimulus	n03085013_21300.JPEG	0.000000
474	9	51	stimulus	n04255586_1521.JPEG	0.000000
483	9	52	stimulus	n02439033_11666.JPEG	0.000000
492	9	53	stimulus	n07734744_8048.JPEG	0.000000
501	9	54	stimulus	n04587559_10400.JPEG	501.362881
510	9	55	stimulus	n02800213_4703.JPEG	0.000000
519	9	56	stimulus	n04482393_6359.JPEG	0.000000
528	6	57	rest	n/a	0.000000
