onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.0
33	9	2	stimulus	3665924.055985	n03665924_55985	90.0	719.0	0.0
42	9	3	stimulus	3397947.001926	n03397947_1926	68.0	538.0	0.0
51	9	4	stimulus	3397947.001926	n03397947_1926	68.0	538.0	52.111181
60	9	5	stimulus	4273569.010766	n04273569_10766	122.0	969.0	0.0
69	9	6	stimulus	2508213.003777	n02508213_3777	39.0	310.0	0.0
78	9	7	stimulus	4612026.003878	n04612026_3878	142.0	1131.0	0.0
87	9	8	stimulus	1833805.007892	n01833805_7892	12.0	95.0	0.0
96	9	9	stimulus	3209910.008951	n03209910_8951	61.0	488.0	0.0
105	9	10	stimulus	2885462.012304	n02885462_12304	51.0	401.0	0.0
114	9	11	stimulus	7756951.015064	n07756951_15064	145.0	1155.0	122.491647
123	9	12	stimulus	4555897.039418	n04555897_39418	139.0	1110.0	0.0
132	9	13	stimulus	4555897.039418	n04555897_39418	139.0	1110.0	134.044902
141	9	14	stimulus	4409806.008542	n04409806_8542	131.0	1047.0	0.0
150	9	15	stimulus	4284002.010270	n04284002_10270	123.0	977.0	0.0
159	9	16	stimulus	1787835.012178	n01787835_12178	11.0	84.0	0.0
168	9	17	stimulus	4180888.008500	n04180888_8500	115.0	920.0	0.0
177	9	18	stimulus	3982430.015760	n03982430_15760	104.0	825.0	0.0
186	9	19	stimulus	3886762.012568	n03886762_12568	100.0	795.0	0.0
195	9	20	stimulus	1944390.020981	n01944390_20981	15.0	119.0	0.0
204	9	21	stimulus	2814860.037788	n02814860_37788	47.0	375.0	0.0
213	9	22	stimulus	12596148.003502	n12596148_3502	149.0	1185.0	0.0
222	9	23	stimulus	4146614.003266	n04146614_3266	112.0	892.0	0.0
231	9	24	stimulus	2084071.034874	n02084071_34874	22.0	176.0	0.0
240	9	25	stimulus	2943871.009326	n02943871_9326	52.0	416.0	0.0
249	9	26	stimulus	2432983.020705	n02432983_20705	32.0	252.0	0.0
258	9	27	stimulus	1726692.008975	n01726692_8975	6.0	47.0	0.0
267	9	28	stimulus	3743279.005689	n03743279_5689	92.0	734.0	0.0
276	9	29	stimulus	3483823.008150	n03483823_8150	75.0	599.0	0.0
285	9	30	stimulus	1768244.010258	n01768244_10258	7.0	49.0	0.0
294	9	31	stimulus	3793489.013628	n03793489_13628	97.0	771.0	0.0
303	9	32	stimulus	3543603.004306	n03543603_4306	80.0	635.0	0.0
312	9	33	stimulus	1639765.032862	n01639765_32862	2.0	10.0	0.0
321	9	34	stimulus	3541923.002849	n03541923_2849	79.0	627.0	0.0
330	9	35	stimulus	1770393.024657	n01770393_24657	8.0	62.0	0.0
339	9	36	stimulus	3918737.019975	n03918737_19975	101.0	804.0	0.0
348	9	37	stimulus	4070727.013150	n04070727_13150	107.0	849.0	0.0
357	9	38	stimulus	3345487.022197	n03345487_22197	65.0	515.0	0.0
366	9	39	stimulus	1772222.011885	n01772222_11885	9.0	67.0	0.0
375	9	40	stimulus	1772222.011885	n01772222_11885	9.0	67.0	376.413481
384	9	41	stimulus	2480855.009990	n02480855_9990	36.0	288.0	0.0
393	9	42	stimulus	7734017.012439	n07734017_12439	143.0	1138.0	0.0
402	9	43	stimulus	12582231.029287	n12582231_29287	148.0	1182.0	0.0
411	9	44	stimulus	1784675.018607	n01784675_18607	10.0	77.0	0.0
420	9	45	stimulus	3038480.000199	n03038480_199	55.0	434.0	0.0
429	9	46	stimulus	4154565.012763	n04154565_12763	113.0	898.0	0.0
438	9	47	stimulus	4419073.011767	n04419073_11767	133.0	1058.0	0.0
447	9	48	stimulus	3400231.018679	n03400231_18679	69.0	546.0	0.0
456	9	49	stimulus	3400231.018679	n03400231_18679	69.0	546.0	0.0
465	9	50	stimulus	3512147.000489	n03512147_489	78.0	622.0	0.0
474	9	51	stimulus	2236241.014526	n02236241_14526	27.0	210.0	0.0
483	9	52	stimulus	3472535.001417	n03472535_1417	74.0	586.0	0.0
492	9	53	stimulus	3472535.001417	n03472535_1417	74.0	586.0	493.02855199999993
501	9	54	stimulus	2346627.002234	n02346627_2234	29.0	230.0	0.0
510	9	55	stimulus	2769748.043506	n02769748_43506	42.0	335.0	0.0
519	9	56	stimulus	2131653.013952	n02131653_13952	24.0	187.0	0.0
528	6	57	rest	n/a	n/a	n/a	n/a	0.0
