onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.0
33	9	2	stimulus	3209910.003841	n03209910_3841	61.0	486.0	0.0
42	9	3	stimulus	4320973.014553	n04320973_14553	125.0	995.0	0.0
51	9	4	stimulus	2317335.017604	n02317335_17604	28.0	219.0	0.0
60	9	5	stimulus	13111881.028475	n13111881_28475	150.0	1196.0	0.0
69	9	6	stimulus	3612010.016528	n03612010_16528	85.0	675.0	0.0
78	9	7	stimulus	7734017.004118	n07734017_4118	143.0	1141.0	0.0
87	9	8	stimulus	4482393.014854	n04482393_14854	137.0	1091.0	0.0
96	9	9	stimulus	1645776.010758	n01645776_10758	3.0	18.0	0.0
105	9	10	stimulus	4254680.003842	n04254680_3842	119.0	951.0	0.0
114	9	11	stimulus	3665924.026158	n03665924_26158	90.0	714.0	0.0
123	9	12	stimulus	1970164.023221	n01970164_23221	17.0	132.0	0.0
132	9	13	stimulus	1970164.023221	n01970164_23221	17.0	132.0	133.044912
141	9	14	stimulus	2998003.002616	n02998003_2616	54.0	426.0	0.0
150	9	15	stimulus	3255030.011168	n03255030_11168	62.0	489.0	0.0
159	9	16	stimulus	3982430.006951	n03982430_6951	104.0	831.0	0.0
168	9	17	stimulus	2692877.011314	n02692877_11314	40.0	314.0	0.0
177	9	18	stimulus	2346627.012197	n02346627_12197	29.0	226.0	0.0
186	9	19	stimulus	3815615.008756	n03815615_8756	98.0	784.0	0.0
195	9	20	stimulus	4409806.013419	n04409806_13419	131.0	1041.0	0.0
204	9	21	stimulus	7758680.012418	n07758680_12418	146.0	1162.0	0.0
213	9	22	stimulus	7758680.012418	n07758680_12418	146.0	1162.0	214.02865
222	9	23	stimulus	3085013.022686	n03085013_22686	58.0	459.0	0.0
231	9	24	stimulus	3543603.006861	n03543603_6861	80.0	637.0	0.0
240	9	25	stimulus	12582231.021170	n12582231_21170	148.0	1179.0	0.0
249	9	26	stimulus	1833805.013294	n01833805_13294	12.0	94.0	0.0
258	9	27	stimulus	4612026.006008	n04612026_6008	142.0	1133.0	0.0
267	9	28	stimulus	2802215.026105	n02802215_26105	45.0	357.0	0.0
276	9	29	stimulus	1726692.008404	n01726692_8404	6.0	45.0	0.0
285	9	30	stimulus	3359137.044522	n03359137_44522	66.0	528.0	0.0
294	9	31	stimulus	3359137.044522	n03359137_44522	66.0	528.0	295.029223
303	9	32	stimulus	4009552.017201	n04009552_17201	105.0	836.0	0.0
312	9	33	stimulus	3436182.012210	n03436182_12210	71.0	562.0	0.0
321	9	34	stimulus	2068974.007285	n02068974_7285	21.0	168.0	0.0
330	9	35	stimulus	3496296.010113	n03496296_10113	77.0	609.0	0.0
339	9	36	stimulus	3496296.010113	n03496296_10113	77.0	609.0	340.03126299999997
348	9	37	stimulus	4070727.018299	n04070727_18299	107.0	851.0	0.0
357	9	38	stimulus	4168199.010150	n04168199_10150	114.0	905.0	0.0
366	9	39	stimulus	3345487.011865	n03345487_11865	65.0	513.0	0.0
375	9	40	stimulus	1944390.019503	n01944390_19503	15.0	115.0	0.0
384	9	41	stimulus	1787835.013550	n01787835_13550	11.0	87.0	0.0
393	9	42	stimulus	2480855.008638	n02480855_8638	36.0	287.0	0.0
402	9	43	stimulus	2084071.014426	n02084071_14426	22.0	169.0	0.0
411	9	44	stimulus	2374451.015307	n02374451_15307	30.0	236.0	0.0
420	9	45	stimulus	2799175.015265	n02799175_15265	43.0	340.0	0.0
429	9	46	stimulus	3793489.001565	n03793489_1565	97.0	772.0	0.0
438	9	47	stimulus	3743279.007634	n03743279_7634	92.0	735.0	0.0
447	9	48	stimulus	3063599.004784	n03063599_4784	56.0	447.0	0.0
456	9	49	stimulus	2005790.010287	n02005790_10287	18.0	137.0	0.0
465	9	50	stimulus	3261776.040091	n03261776_40091	63.0	504.0	0.0
474	9	51	stimulus	4273569.018096	n04273569_18096	122.0	974.0	0.0
483	9	52	stimulus	4401680.017952	n04401680_17952	129.0	1025.0	0.0
492	9	53	stimulus	4401680.017952	n04401680_17952	129.0	1025.0	493.028279
501	9	54	stimulus	4442441.007198	n04442441_7198	135.0	1079.0	0.0
510	9	55	stimulus	4591713.005442	n04591713_5442	141.0	1125.0	0.0
519	9	56	stimulus	2503517.008447	n02503517_8447	38.0	303.0	0.0
528	6	57	rest	n/a	n/a	n/a	n/a	0.0
