onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.0
33	9	2	stimulus	3815615.019824	n03815615_19824	98.0	779.0	0.0
42	9	3	stimulus	7756951.017656	n07756951_17656	145.0	1158.0	0.0
51	9	4	stimulus	2055803.006095	n02055803_6095	20.0	155.0	0.0
60	9	5	stimulus	3255030.018182	n03255030_18182	62.0	491.0	0.0
69	9	6	stimulus	2445715.013221	n02445715_13221	34.0	267.0	0.0
78	9	7	stimulus	1877134.010662	n01877134_10662	14.0	106.0	0.0
87	9	8	stimulus	2374451.012720	n02374451_12720	30.0	234.0	0.0
96	9	9	stimulus	7734017.011666	n07734017_11666	143.0	1137.0	0.0
105	9	10	stimulus	7734017.011666	n07734017_11666	143.0	1137.0	0.0
114	9	11	stimulus	4254680.000043	n04254680_43	119.0	952.0	0.0
123	9	12	stimulus	2508213.013042	n02508213_13042	39.0	307.0	0.0
132	9	13	stimulus	2472293.003508	n02472293_3508	35.0	278.0	0.0
141	9	14	stimulus	2472293.003508	n02472293_3508	35.0	278.0	142.042517
150	9	15	stimulus	4113406.013944	n04113406_13944	110.0	874.0	0.0
159	9	16	stimulus	2068974.000106	n02068974_106	21.0	161.0	0.0
168	9	17	stimulus	12582231.044661	n12582231_44661	148.0	1184.0	0.0
177	9	18	stimulus	1639765.037122	n01639765_37122	2.0	11.0	0.0
186	9	19	stimulus	3345487.002612	n03345487_2612	65.0	516.0	0.0
195	9	20	stimulus	4313503.023067	n04313503_23067	124.0	990.0	0.0
204	9	21	stimulus	2481823.020882	n02481823_20882	37.0	293.0	0.0
213	9	22	stimulus	11978233.041489	n11978233_41489	147.0	1175.0	0.0
222	9	23	stimulus	2802215.013634	n02802215_13634	45.0	353.0	0.0
231	9	24	stimulus	2802215.013634	n02802215_13634	45.0	353.0	232.030059
240	9	25	stimulus	3790512.012009	n03790512_12009	95.0	754.0	0.0
249	9	26	stimulus	4180888.004080	n04180888_4080	115.0	917.0	0.0
258	9	27	stimulus	3649909.013625	n03649909_13625	89.0	707.0	0.0
267	9	28	stimulus	4497801.008739	n04497801_8739	138.0	1104.0	0.0
276	9	29	stimulus	4090263.030280	n04090263_30280	109.0	869.0	0.0
285	9	30	stimulus	1664990.007133	n01664990_7133	4.0	32.0	0.0
294	9	31	stimulus	1664990.007133	n01664990_7133	4.0	32.0	295.039903
303	9	32	stimulus	2226429.017165	n02226429_17165	25.0	198.0	0.0
312	9	33	stimulus	2226429.017165	n02226429_17165	25.0	198.0	313.030704
321	9	34	stimulus	4401680.022803	n04401680_22803	129.0	1027.0	0.0
330	9	35	stimulus	3209910.013490	n03209910_13490	61.0	481.0	0.0
339	9	36	stimulus	3472535.000283	n03472535_283	74.0	589.0	0.0
348	9	37	stimulus	2998003.004611	n02998003_4611	54.0	428.0	0.0
357	9	38	stimulus	2233338.009484	n02233338_9484	26.0	208.0	0.0
366	9	39	stimulus	1787835.010392	n01787835_10392	11.0	82.0	0.0
375	9	40	stimulus	2439033.015634	n02439033_15634	33.0	259.0	0.0
384	9	41	stimulus	1784675.014624	n01784675_14624	10.0	74.0	0.0
393	9	42	stimulus	2841315.012821	n02841315_12821	48.0	378.0	0.0
402	9	43	stimulus	3950228.016044	n03950228_16044	103.0	817.0	0.0
411	9	44	stimulus	3494278.022114	n03494278_22114	76.0	601.0	0.0
420	9	45	stimulus	3394916.033757	n03394916_33757	67.0	533.0	0.0
429	9	46	stimulus	4409515.005752	n04409515_5752	130.0	1038.0	0.0
438	9	47	stimulus	1518878.005958	n01518878_5958	1.0	5.0	0.0
447	9	48	stimulus	3187595.006454	n03187595_6454	60.0	476.0	0.0
456	9	49	stimulus	2432983.031019	n02432983_31019	32.0	255.0	0.0
465	9	50	stimulus	4442312.011854	n04442312_11854	134.0	1066.0	0.0
474	9	51	stimulus	2943871.011050	n02943871_11050	52.0	410.0	0.0
483	9	52	stimulus	4398044.018539	n04398044_18539	128.0	1022.0	0.0
492	9	53	stimulus	3793489.008932	n03793489_8932	97.0	776.0	0.0
501	9	54	stimulus	3642806.017261	n03642806_17261	87.0	691.0	0.0
510	9	55	stimulus	3760671.012753	n03760671_12753	94.0	747.0	0.0
519	9	56	stimulus	3085219.005599	n03085219_5599	59.0	469.0	0.0
528	6	57	rest	n/a	n/a	n/a	n/a	0.0
