onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	n/a
33	9	2	stimulus	4373894.026002	n04373894_26002	126	1003	n/a
42	9	3	stimulus	2766534.010312	n02766534_10312	41	321	n/a
51	9	4	stimulus	3950228.037563	n03950228_37563	103	823	n/a
60	9	5	stimulus	4113406.028754	n04113406_28754	110	879	n/a
69	9	6	stimulus	3359137.041860	n03359137_41860	66	527	n/a
78	9	7	stimulus	3541923.009436	n03541923_9436	79	632	n/a
87	9	8	stimulus	4284002.015310	n04284002_15310	123	981	n/a
96	9	9	stimulus	3790512.011206	n03790512_11206	95	753	n/a
105	9	10	stimulus	3790512.011206	n03790512_11206	95	753	106.039118
114	9	11	stimulus	4086273.014599	n04086273_14599	108	859	n/a
123	9	12	stimulus	4419073.014805	n04419073_14805	133	1060	n/a
132	9	13	stimulus	3746005.005789	n03746005_5789	93	740	n/a
141	9	14	stimulus	2882647.018337	n02882647_18337	50	395	n/a
150	9	15	stimulus	3543603.010424	n03543603_10424	80	633	n/a
159	9	16	stimulus	2236241.003660	n02236241_3660	27	211	n/a
168	9	17	stimulus	4044716.010424	n04044716_10424	106	841	n/a
177	9	18	stimulus	1784675.009652	n01784675_9652	10	80	n/a
186	9	19	stimulus	12582231.020158	n12582231_20158	148	1178	n/a
195	9	20	stimulus	2508213.011465	n02508213_11465	39	306	n/a
204	9	21	stimulus	3187595.009726	n03187595_9726	60	480	n/a
213	9	22	stimulus	3079230.022337	n03079230_22337	57	452	n/a
222	9	23	stimulus	3079230.022337	n03079230_22337	57	452	223.055021
231	9	24	stimulus	4442312.032591	n04442312_32591	134	1072	n/a
240	9	25	stimulus	3494278.035790	n03494278_35790	76	605	n/a
249	9	26	stimulus	3721384.005136	n03721384_5136	91	727	n/a
258	9	27	stimulus	1833805.011890	n01833805_11890	12	89	n/a
267	9	28	stimulus	4272054.053265	n04272054_53265	121	966	n/a
276	9	29	stimulus	2943871.005579	n02943871_5579	52	413	n/a
285	9	30	stimulus	2090827.009305	n02090827_9305	23	183	n/a
294	9	31	stimulus	2131653.003900	n02131653_3900	24	189	n/a
303	9	32	stimulus	4409515.022109	n04409515_22109	130	1035	n/a
312	9	33	stimulus	4197391.008396	n04197391_8396	116	928	n/a
321	9	34	stimulus	4009552.008947	n04009552_8947	105	840	n/a
330	9	35	stimulus	4009552.008947	n04009552_8947	105	840	331.433340
339	9	36	stimulus	7758680.022370	n07758680_22370	146	1168	n/a
348	9	37	stimulus	1518878.010042	n01518878_10042	1	1	n/a
357	9	38	stimulus	4482393.024979	n04482393_24979	137	1094	n/a
366	9	39	stimulus	3345487.007233	n03345487_7233	65	519	n/a
375	9	40	stimulus	4398044.013032	n04398044_13032	128	1018	n/a
384	9	41	stimulus	4497801.000076	n04497801_76	138	1102	n/a
393	9	42	stimulus	1877134.011344	n01877134_11344	14	108	n/a
402	9	43	stimulus	2432983.023132	n02432983_23132	32	253	n/a
411	9	44	stimulus	1855672.014199	n01855672_14199	13	100	n/a
420	9	45	stimulus	4273569.013211	n04273569_13211	122	970	n/a
429	9	46	stimulus	3085219.003190	n03085219_3190	59	465	n/a
438	9	47	stimulus	2233338.000214	n02233338_214	26	205	n/a
447	9	48	stimulus	2233338.000214	n02233338_214	26	205	449.248935
456	9	49	stimulus	3793489.016155	n03793489_16155	97	773	n/a
465	9	50	stimulus	1963571.028170	n01963571_28170	16	126	n/a
474	9	51	stimulus	4168199.009434	n04168199_9434	114	909	n/a
483	9	52	stimulus	4168199.009434	n04168199_9434	114	909	485.247447
492	9	53	stimulus	2005790.011821	n02005790_11821	18	139	n/a
501	9	54	stimulus	3760671.007895	n03760671_7895	94	750	n/a
510	9	55	stimulus	3743279.013788	n03743279_13788	92	731	n/a
519	9	56	stimulus	2885462.017642	n02885462_17642	51	404	n/a
528	6	57	rest	n/a	n/a	n/a	n/a	n/a
