onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.000000
33	9	2	stimulus	1772222.016161	n01772222_16161	9	72	0.000000
42	9	3	stimulus	2090827.017605	n02090827_17605	23	180	0.000000
51	9	4	stimulus	1855672.015809	n01855672_15809	13	103	0.000000
60	9	5	stimulus	3345487.008958	n03345487_8958	65	520	0.000000
69	9	6	stimulus	2481823.008477	n02481823_8477	37	296	0.000000
78	9	7	stimulus	4497801.003101	n04497801_3101	138	1100	0.000000
87	9	8	stimulus	4320973.010759	n04320973_10759	125	993	0.000000
96	9	9	stimulus	4090263.006394	n04090263_6394	109	871	0.000000
105	9	10	stimulus	2800213.011791	n02800213_11791	44	345	0.000000
114	9	11	stimulus	4254680.010170	n04254680_10170	119	946	0.000000
123	9	12	stimulus	3085013.023944	n03085013_23944	58	462	0.000000
132	9	13	stimulus	1784675.013237	n01784675_13237	10	73	0.000000
141	9	14	stimulus	1784675.013237	n01784675_13237	10	73	142.449643
150	9	15	stimulus	4255586.004487	n04255586_4487	120	956	0.000000
159	9	16	stimulus	3496296.012686	n03496296_12686	77	611	0.000000
168	9	17	stimulus	3079230.020064	n03079230_20064	57	451	0.000000
177	9	18	stimulus	3815615.005104	n03815615_5104	98	782	0.000000
186	9	19	stimulus	7734744.005653	n07734744_5653	144	1148	0.000000
195	9	20	stimulus	2885462.019412	n02885462_19412	51	405	0.000000
204	9	21	stimulus	2131653.012495	n02131653_12495	24	186	0.000000
213	9	22	stimulus	3335030.018236	n03335030_18236	64	507	0.000000
222	9	23	stimulus	1645776.008522	n01645776_8522	3	19	0.000000
231	9	24	stimulus	12596148.006943	n12596148_6943	149	1190	0.000000
240	9	25	stimulus	4168199.009862	n04168199_9862	114	912	0.000000
249	9	26	stimulus	3793489.011217	n03793489_11217	97	770	0.000000
258	9	27	stimulus	1877134.008213	n01877134_8213	14	112	0.000000
267	9	28	stimulus	13111881.015726	n13111881_15726	150	1195	0.000000
276	9	29	stimulus	4373894.031776	n04373894_31776	126	1004	0.000000
285	9	30	stimulus	4233124.018339	n04233124_18339	118	943	0.000000
294	9	31	stimulus	4233124.018339	n04233124_18339	118	943	295.057796
303	9	32	stimulus	1770393.029944	n01770393_29944	8	64	0.000000
312	9	33	stimulus	4044716.013601	n04044716_13601	106	843	0.000000
321	9	34	stimulus	3544143.011110	n03544143_11110	81	641	0.000000
330	9	35	stimulus	3261776.024181	n03261776_24181	63	499	0.000000
339	9	36	stimulus	3261776.024181	n03261776_24181	63	499	340.043092
348	9	37	stimulus	3038480.006604	n03038480_6604	55	439	0.000000
357	9	38	stimulus	3494278.040471	n03494278_40471	76	607	0.000000
366	9	39	stimulus	3494278.040471	n03494278_40471	76	607	367.140727
375	9	40	stimulus	3359137.016646	n03359137_16646	66	521	0.000000
384	9	41	stimulus	4555897.007654	n04555897_7654	139	1112	0.000000
393	9	42	stimulus	4419073.021368	n04419073_21368	133	1062	0.000000
402	9	43	stimulus	4409515.006804	n04409515_6804	130	1039	0.000000
411	9	44	stimulus	2769748.015626	n02769748_15626	42	329	0.000000
420	9	45	stimulus	3483823.005222	n03483823_5222	75	595	0.000000
429	9	46	stimulus	4070727.016664	n04070727_16664	107	850	0.000000
438	9	47	stimulus	2882647.020819	n02882647_20819	50	397	0.000000
447	9	48	stimulus	2802215.004806	n02802215_4806	45	358	0.000000
456	9	49	stimulus	3760671.010975	n03760671_10975	94	745	0.000000
465	9	50	stimulus	4272054.061432	n04272054_61432	121	968	0.000000
474	9	51	stimulus	3543603.007440	n03543603_7440	80	638	0.000000
483	9	52	stimulus	3609235.010979	n03609235_10979	84	665	0.000000
492	9	53	stimulus	2055803.005499	n02055803_5499	20	154	0.000000
501	9	54	stimulus	1833805.012045	n01833805_12045	12	90	0.000000
510	9	55	stimulus	2998003.001995	n02998003_1995	54	425	0.000000
519	9	56	stimulus	2998003.001995	n02998003_1995	54	425	520.218382
528	6	57	rest	n/a	n/a	n/a	n/a	0.000000
