onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.000000
33	9	2	stimulus	3721384.018162	n03721384_18162	91	722	0.000000
42	9	3	stimulus	4197391.013706	n04197391_13706	116	922	0.000000
51	9	4	stimulus	2226429.014311	n02226429_14311	25	196	0.000000
60	9	5	stimulus	2005790.009371	n02005790_9371	18	144	0.000000
69	9	6	stimulus	2005790.009371	n02005790_9371	18	144	70.436086
78	9	7	stimulus	2814860.039856	n02814860_39856	47	376	0.000000
87	9	8	stimulus	4273569.006437	n04273569_6437	122	976	0.000000
96	9	9	stimulus	2841315.018830	n02841315_18830	48	381	0.000000
105	9	10	stimulus	3649909.021526	n03649909_21526	89	710	0.000000
114	9	11	stimulus	3541923.003599	n03541923_3599	79	629	0.000000
123	9	12	stimulus	4398044.017494	n04398044_17494	128	1021	0.000000
132	9	13	stimulus	4398044.017494	n04398044_17494	128	1021	133.043782
141	9	14	stimulus	3209910.022305	n03209910_22305	61	483	0.000000
150	9	15	stimulus	2346627.010311	n02346627_10311	29	225	0.000000
159	9	16	stimulus	3790512.013675	n03790512_13675	95	755	0.000000
168	9	17	stimulus	2236241.006498	n02236241_6498	27	213	0.000000
177	9	18	stimulus	2508213.007987	n02508213_7987	39	312	0.000000
186	9	19	stimulus	2233338.006133	n02233338_6133	26	207	0.000000
195	9	20	stimulus	4225987.006162	n04225987_6162	117	932	0.000000
204	9	21	stimulus	4225987.006162	n04225987_6162	117	932	205.040934
213	9	22	stimulus	2843158.006490	n02843158_6490	49	389	0.000000
222	9	23	stimulus	3085219.003690	n03085219_3690	59	466	0.000000
231	9	24	stimulus	2317335.006776	n02317335_6776	28	224	0.000000
240	9	25	stimulus	4376876.010606	n04376876_10606	127	1010	0.000000
249	9	26	stimulus	1768244.011944	n01768244_11944	7	50	0.000000
258	9	27	stimulus	2503517.005673	n02503517_5673	38	301	0.000000
267	9	28	stimulus	2503517.005673	n02503517_5673	38	301	268.435535
276	9	29	stimulus	2068974.004003	n02068974_4003	21	165	0.000000
285	9	30	stimulus	2472293.034273	n02472293_34273	35	277	0.000000
294	9	31	stimulus	3255030.004834	n03255030_4834	62	493	0.000000
303	9	32	stimulus	1963571.005610	n01963571_5610	16	127	0.000000
312	9	33	stimulus	4482393.019492	n04482393_19492	137	1093	0.000000
321	9	34	stimulus	2974003.002406	n02974003_2406	53	418	0.000000
330	9	35	stimulus	4612026.007179	n04612026_7179	142	1134	0.000000
339	9	36	stimulus	2480855.011704	n02480855_11704	36	281	0.000000
348	9	37	stimulus	7758680.019085	n07758680_19085	146	1167	0.000000
357	9	38	stimulus	3425413.013788	n03425413_13788	70	553	0.000000
366	9	39	stimulus	3746005.002516	n03746005_2516	93	737	0.000000
375	9	40	stimulus	1704323.010394	n01704323_10394	5	35	0.000000
384	9	41	stimulus	7734017.008706	n07734017_8706	143	1144	0.000000
393	9	42	stimulus	4442441.005660	n04442441_5660	135	1077	0.000000
402	9	43	stimulus	4284002.018325	n04284002_18325	123	982	0.000000
411	9	44	stimulus	4591713.003315	n04591713_3315	141	1123	0.000000
420	9	45	stimulus	3187595.000091	n03187595_91	60	479	0.000000
429	9	46	stimulus	1726692.008752	n01726692_8752	6	46	0.000000
438	9	47	stimulus	3950228.039297	n03950228_39297	103	824	0.000000
447	9	48	stimulus	3623556.005157	n03623556_5157	86	685	0.000000
456	9	49	stimulus	2391049.006026	n02391049_6026	31	246	0.000000
465	9	50	stimulus	12582231.027245	n12582231_27245	148	1181	0.000000
474	9	51	stimulus	4123740.016246	n04123740_16246	111	886	0.000000
483	9	52	stimulus	4123740.016246	n04123740_16246	111	886	484.342931
492	9	53	stimulus	3886762.009466	n03886762_9466	100	800	0.000000
501	9	54	stimulus	1639765.048759	n01639765_48759	2	15	0.000000
510	9	55	stimulus	4009552.012894	n04009552_12894	105	834	0.000000
519	9	56	stimulus	2943871.010058	n02943871_10058	52	409	0.000000
528	6	57	rest	n/a	n/a	n/a	n/a	0.000000
