onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.000000
33	9	2	stimulus	3544143.004767	n03544143_4767	81	646	0.000000
42	9	3	stimulus	2480855.020865	n02480855_20865	36	286	0.000000
51	9	4	stimulus	2503517.007340	n02503517_7340	38	302	0.000000
60	9	5	stimulus	2503517.007340	n02503517_7340	38	302	61.036300
69	9	6	stimulus	4442441.003265	n04442441_3265	135	1074	0.000000
78	9	7	stimulus	4086273.028013	n04086273_28013	108	861	0.000000
87	9	8	stimulus	4587559.011857	n04587559_11857	140	1115	0.000000
96	9	9	stimulus	4113406.005900	n04113406_5900	110	880	0.000000
105	9	10	stimulus	2131653.002806	n02131653_2806	24	188	0.000000
114	9	11	stimulus	2769748.026776	n02769748_26776	42	331	0.000000
123	9	12	stimulus	4398044.010533	n04398044_10533	128	1017	0.000000
132	9	13	stimulus	4398044.010533	n04398044_10533	128	1017	133.033055
141	9	14	stimulus	3187595.009059	n03187595_9059	60	478	0.000000
150	9	15	stimulus	3038480.000320	n03038480_320	55	437	0.000000
159	9	16	stimulus	2090827.009359	n02090827_9359	23	184	0.000000
168	9	17	stimulus	4373894.059446	n04373894_59446	126	1008	0.000000
177	9	18	stimulus	2317335.011408	n02317335_11408	28	217	0.000000
186	9	19	stimulus	4284002.020945	n04284002_20945	123	983	0.000000
195	9	20	stimulus	4255586.002163	n04255586_2163	120	954	0.000000
204	9	21	stimulus	2346627.007809	n02346627_7809	29	232	0.000000
213	9	22	stimulus	2391049.002789	n02391049_2789	31	243	0.000000
222	9	23	stimulus	3612010.010712	n03612010_10712	85	673	0.000000
231	9	24	stimulus	3886762.014788	n03886762_14788	100	796	0.000000
240	9	25	stimulus	3792782.013140	n03792782_13140	96	761	0.000000
249	9	26	stimulus	1664990.018293	n01664990_18293	4	28	0.000000
258	9	27	stimulus	2799175.013505	n02799175_13505	43	338	0.000000
267	9	28	stimulus	4273569.016391	n04273569_16391	122	972	0.000000
276	9	29	stimulus	3623556.008389	n03623556_8389	86	687	0.000000
285	9	30	stimulus	3743279.004728	n03743279_4728	92	733	0.000000
294	9	31	stimulus	4123740.007009	n04123740_7009	111	887	0.000000
303	9	32	stimulus	4409806.016250	n04409806_16250	131	1043	0.000000
312	9	33	stimulus	2800213.021205	n02800213_21205	44	349	0.000000
321	9	34	stimulus	2800213.021205	n02800213_21205	44	349	322.045316
330	9	35	stimulus	3209910.005373	n03209910_5373	61	487	0.000000
339	9	36	stimulus	1726692.021053	n01726692_21053	6	42	0.000000
348	9	37	stimulus	2692877.031838	n02692877_31838	40	319	0.000000
357	9	38	stimulus	4154565.017456	n04154565_17456	113	901	0.000000
366	9	39	stimulus	1518878.007346	n01518878_7346	1	6	0.000000
375	9	40	stimulus	2814860.033006	n02814860_33006	47	373	0.000000
384	9	41	stimulus	3649909.042614	n03649909_42614	89	712	0.000000
393	9	42	stimulus	2808440.001235	n02808440_1235	46	361	0.000000
402	9	43	stimulus	2766534.021124	n02766534_21124	41	326	0.000000
411	9	44	stimulus	3642806.022775	n03642806_22775	87	694	0.000000
420	9	45	stimulus	3642806.022775	n03642806_22775	87	694	421.036544
429	9	46	stimulus	4313503.019773	n04313503_19773	124	986	0.000000
438	9	47	stimulus	3394916.036485	n03394916_36485	67	534	0.000000
447	9	48	stimulus	3793489.005265	n03793489_5265	97	774	0.000000
456	9	49	stimulus	3924679.009951	n03924679_9951	102	816	0.000000
465	9	50	stimulus	3345487.004927	n03345487_4927	65	517	0.000000
474	9	51	stimulus	2998003.005381	n02998003_5381	54	429	0.000000
483	9	52	stimulus	11978233.025018	n11978233_25018	147	1172	0.000000
492	9	53	stimulus	4497801.019746	n04497801_19746	138	1099	0.000000
501	9	54	stimulus	3472535.021289	n03472535_21289	74	588	0.000000
510	9	55	stimulus	3472535.021289	n03472535_21289	74	588	515.294817
519	9	56	stimulus	3950228.018190	n03950228_18190	103	818	0.000000
528	6	57	rest	n/a	n/a	n/a	n/a	0.000000
