onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.0
33	9	2	stimulus	3085013.023397	n03085013_23397	58.0	460.0	0.0
42	9	3	stimulus	4254680.001247	n04254680_1247	119.0	948.0	0.0
51	9	4	stimulus	3646296.007086	n03646296_7086	88.0	702.0	0.0
60	9	5	stimulus	12582231.039329	n12582231_39329	148.0	1183.0	0.0
69	9	6	stimulus	1963571.016954	n01963571_16954	16.0	123.0	0.0
78	9	7	stimulus	1963571.016954	n01963571_16954	16.0	123.0	79.043983
87	9	8	stimulus	3760671.012018	n03760671_12018	94.0	746.0	0.0
96	9	9	stimulus	3425413.022005	n03425413_22005	70.0	560.0	0.0
105	9	10	stimulus	3425413.022005	n03425413_22005	70.0	560.0	106.038546
114	9	11	stimulus	3436182.011486	n03436182_11486	71.0	561.0	0.0
123	9	12	stimulus	2481823.012066	n02481823_12066	37.0	289.0	0.0
132	9	13	stimulus	4412416.010353	n04412416_10353	132.0	1049.0	0.0
141	9	14	stimulus	3483823.006872	n03483823_6872	75.0	597.0	0.0
150	9	15	stimulus	2055803.009893	n02055803_9893	20.0	160.0	0.0
159	9	16	stimulus	3512147.047076	n03512147_47076	78.0	621.0	0.0
168	9	17	stimulus	4233124.015821	n04233124_15821	118.0	941.0	0.0
177	9	18	stimulus	3261776.029363	n03261776_29363	63.0	502.0	0.0
186	9	19	stimulus	3261776.029363	n03261776_29363	63.0	502.0	187.038896
195	9	20	stimulus	4401680.029505	n04401680_29505	129.0	1031.0	0.0
204	9	21	stimulus	4180888.005987	n04180888_5987	115.0	919.0	0.0
213	9	22	stimulus	2843158.005377	n02843158_5377	49.0	387.0	0.0
222	9	23	stimulus	2084071.030865	n02084071_30865	22.0	175.0	0.0
231	9	24	stimulus	2841315.014915	n02841315_14915	48.0	379.0	0.0
240	9	25	stimulus	3494278.038237	n03494278_38237	76.0	606.0	0.0
249	9	26	stimulus	3335030.010544	n03335030_10544	64.0	505.0	0.0
258	9	27	stimulus	2439033.014148	n02439033_14148	33.0	258.0	0.0
267	9	28	stimulus	3721384.003497	n03721384_3497	91.0	725.0	0.0
276	9	29	stimulus	2943871.008123	n02943871_8123	52.0	415.0	0.0
285	9	30	stimulus	2882647.007150	n02882647_7150	50.0	400.0	0.0
294	9	31	stimulus	3665924.052000	n03665924_52000	90.0	718.0	0.0
303	9	32	stimulus	4555897.005017	n04555897_5017	139.0	1111.0	0.0
312	9	33	stimulus	4555897.005017	n04555897_5017	139.0	1111.0	0.0
321	9	34	stimulus	13111881.006560	n13111881_6560	150.0	1198.0	0.0
330	9	35	stimulus	4009552.018384	n04009552_18384	105.0	837.0	0.0
339	9	36	stimulus	4442312.019042	n04442312_19042	134.0	1070.0	0.0
348	9	37	stimulus	2068974.013351	n02068974_13351	21.0	162.0	0.0
357	9	38	stimulus	1833805.012155	n01833805_12155	12.0	91.0	0.0
366	9	39	stimulus	1704323.008008	n01704323_8008	5.0	37.0	0.0
375	9	40	stimulus	2005790.005354	n02005790_5354	18.0	142.0	0.0
384	9	41	stimulus	2374451.019966	n02374451_19966	30.0	240.0	0.0
393	9	42	stimulus	2374451.019966	n02374451_19966	30.0	240.0	394.041966
402	9	43	stimulus	4225987.006877	n04225987_6877	117.0	935.0	0.0
411	9	44	stimulus	4070727.009914	n04070727_9914	107.0	856.0	0.0
420	9	45	stimulus	3607659.008199	n03607659_8199	83.0	663.0	0.0
429	9	46	stimulus	1770393.018012	n01770393_18012	8.0	60.0	0.0
438	9	47	stimulus	3746005.006174	n03746005_6174	93.0	741.0	0.0
447	9	48	stimulus	4272054.029465	n04272054_29465	121.0	963.0	0.0
456	9	49	stimulus	1970164.030734	n01970164_30734	17.0	136.0	0.0
465	9	50	stimulus	4090263.007624	n04090263_7624	109.0	872.0	0.0
474	9	51	stimulus	4168199.010839	n04168199_10839	114.0	907.0	0.0
483	9	52	stimulus	12596148.009625	n12596148_9625	149.0	1192.0	0.0
492	9	53	stimulus	1784675.015784	n01784675_15784	10.0	76.0	0.0
501	9	54	stimulus	4612026.010008	n04612026_10008	142.0	1129.0	0.0
510	9	55	stimulus	7734017.006281	n07734017_6281	143.0	1142.0	0.0
519	9	56	stimulus	1944390.020511	n01944390_20511	15.0	117.0	0.0
528	6	57	rest	n/a	n/a	n/a	n/a	0.0
