onset	duration	trial_no	event_type	image_file	response_time
0	33	1	rest	null	0.000000
33	9	2	stimulus	n01855672_15900.JPEG	0.000000
42	9	3	stimulus	n02885462_20113.JPEG	0.000000
51	9	4	stimulus	n04612026_7911.JPEG	0.000000
60	9	5	stimulus	n07734017_7308.JPEG	0.000000
69	9	6	stimulus	n07734017_7308.JPEG	70.042353
78	9	7	stimulus	n02445715_17475.JPEG	0.000000
87	9	8	stimulus	n04376876_16171.JPEG	0.000000
96	9	9	stimulus	n04376876_16171.JPEG	97.036851
105	9	10	stimulus	n03543603_9964.JPEG	0.000000
114	9	11	stimulus	n07758680_14681.JPEG	0.000000
123	9	12	stimulus	n02054036_15344.JPEG	0.000000
132	9	13	stimulus	n02814860_18911.JPEG	0.000000
141	9	14	stimulus	n04123740_14377.JPEG	0.000000
150	9	15	stimulus	n02998003_7121.JPEG	0.000000
159	9	16	stimulus	n04398044_35327.JPEG	0.000000
168	9	17	stimulus	n03982430_38731.JPEG	0.000000
177	9	18	stimulus	n02236241_5223.JPEG	0.000000
186	9	19	stimulus	n02882647_3406.JPEG	0.000000
195	9	20	stimulus	n03397947_10813.JPEG	0.000000
204	9	21	stimulus	n04401680_21301.JPEG	0.000000
213	9	22	stimulus	n04442312_16618.JPEG	0.000000
222	9	23	stimulus	n02802215_9364.JPEG	0.000000
231	9	24	stimulus	n02769748_37730.JPEG	0.000000
240	9	25	stimulus	n02481823_23004.JPEG	0.000000
249	9	26	stimulus	n03918737_16966.JPEG	0.000000
258	9	27	stimulus	n04009552_7141.JPEG	0.000000
267	9	28	stimulus	n03541923_11509.JPEG	0.000000
276	9	29	stimulus	n04497801_6187.JPEG	0.000000
285	9	30	stimulus	n01877134_11903.JPEG	0.000000
294	9	31	stimulus	n03345487_6365.JPEG	0.000000
303	9	32	stimulus	n01833805_12464.JPEG	0.000000
312	9	33	stimulus	n01833805_12464.JPEG	313.043663
321	9	34	stimulus	n04272054_48893.JPEG	0.000000
330	9	35	stimulus	n03602883_12467.JPEG	0.000000
339	9	36	stimulus	n03602883_12467.JPEG	344.423832
348	9	37	stimulus	n01963571_14820.JPEG	0.000000
357	9	38	stimulus	n03494278_29023.JPEG	0.000000
366	9	39	stimulus	n07756951_13102.JPEG	0.000000
375	9	40	stimulus	n04477387_3641.JPEG	0.000000
384	9	41	stimulus	n04113406_21007.JPEG	0.000000
393	9	42	stimulus	n01768244_8871.JPEG	0.000000
402	9	43	stimulus	n03209910_157.JPEG	0.000000
411	9	44	stimulus	n03792782_21048.JPEG	0.000000
420	9	45	stimulus	n03792782_21048.JPEG	424.040039
429	9	46	stimulus	n03793489_10094.JPEG	0.000000
438	9	47	stimulus	n02084071_17818.JPEG	0.000000
447	9	48	stimulus	n02508213_16531.JPEG	0.000000
456	9	49	stimulus	n02472293_11152.JPEG	0.000000
465	9	50	stimulus	n04591713_5928.JPEG	0.000000
474	9	51	stimulus	n03483823_8564.JPEG	0.000000
483	9	52	stimulus	n04180888_11100.JPEG	0.000000
492	9	53	stimulus	n02841315_16314.JPEG	0.000000
501	9	54	stimulus	n02090827_7426.JPEG	0.000000
510	9	55	stimulus	n03721384_22007.JPEG	0.000000
519	9	56	stimulus	n03612010_6564.JPEG	0.000000
528	6	57	rest	null	0.000000
