onset	duration	trial_no	event_type	image_file	response_time
0	33	1	rest	null	0.000000
33	9	2	stimulus	n01726692_18809.JPEG	0.000000
42	9	3	stimulus	n02692877_15805.JPEG	0.000000
51	9	4	stimulus	n13111881_28475.JPEG	0.000000
60	9	5	stimulus	n01787835_13122.JPEG	0.000000
69	9	6	stimulus	n02054036_15344.JPEG	0.000000
78	9	7	stimulus	n02054036_15344.JPEG	79.039693
87	9	8	stimulus	n07756951_9462.JPEG	0.000000
96	9	9	stimulus	n04409806_4052.JPEG	0.000000
105	9	10	stimulus	n02236241_8966.JPEG	0.000000
114	9	11	stimulus	n03187595_9726.JPEG	0.000000
123	9	12	stimulus	n02769748_37730.JPEG	0.000000
132	9	13	stimulus	n02055803_7877.JPEG	0.000000
141	9	14	stimulus	n02084071_23836.JPEG	0.000000
150	9	15	stimulus	n11978233_20269.JPEG	0.000000
159	9	16	stimulus	n04086273_28013.JPEG	0.000000
168	9	17	stimulus	n01970164_12603.JPEG	0.000000
177	9	18	stimulus	n01963571_19280.JPEG	0.000000
186	9	19	stimulus	n03085013_24642.JPEG	0.000000
195	9	20	stimulus	n02882647_7150.JPEG	0.000000
204	9	21	stimulus	n02882647_7150.JPEG	205.040004
213	9	22	stimulus	n02800213_15518.JPEG	0.000000
222	9	23	stimulus	n03982430_26431.JPEG	0.000000
231	9	24	stimulus	n04154565_17456.JPEG	0.000000
240	9	25	stimulus	n07734744_13895.JPEG	0.000000
249	9	26	stimulus	n07734744_13895.JPEG	250.042230
258	9	27	stimulus	n03400231_8108.JPEG	0.000000
267	9	28	stimulus	n03623556_16837.JPEG	0.000000
276	9	29	stimulus	n03623556_16837.JPEG	277.036735
285	9	30	stimulus	n04090263_10441.JPEG	0.000000
294	9	31	stimulus	n03607659_8657.JPEG	0.000000
303	9	32	stimulus	n03607659_8657.JPEG	304.117407
312	9	33	stimulus	n04225987_7933.JPEG	0.000000
321	9	34	stimulus	n03445777_6926.JPEG	0.000000
330	9	35	stimulus	n03792782_5665.JPEG	0.000000
339	9	36	stimulus	n01772222_11060.JPEG	0.000000
348	9	37	stimulus	n03642806_22775.JPEG	0.000000
357	9	38	stimulus	n04009552_17201.JPEG	0.000000
366	9	39	stimulus	n02998003_3934.JPEG	0.000000
375	9	40	stimulus	n04497801_3101.JPEG	0.000000
384	9	41	stimulus	n03541923_3599.JPEG	0.000000
393	9	42	stimulus	n03602883_10856.JPEG	0.000000
402	9	43	stimulus	n04409515_6804.JPEG	0.000000
411	9	44	stimulus	n02814860_30610.JPEG	0.000000
420	9	45	stimulus	n04273569_16391.JPEG	0.000000
429	9	46	stimulus	n03612010_4285.JPEG	0.000000
438	9	47	stimulus	n04146614_7893.JPEG	0.000000
447	9	48	stimulus	n01944390_19988.JPEG	0.000000
456	9	49	stimulus	n01518878_14075.JPEG	0.000000
465	9	50	stimulus	n03512147_2038.JPEG	0.000000
474	9	51	stimulus	n01784675_15243.JPEG	0.000000
483	9	52	stimulus	n04373894_22727.JPEG	0.000000
492	9	53	stimulus	n03209910_3841.JPEG	0.000000
501	9	54	stimulus	n04168199_9648.JPEG	0.000000
510	9	55	stimulus	n04113406_21007.JPEG	0.000000
519	9	56	stimulus	n02974003_2406.JPEG	0.000000
528	6	57	rest	null	0.000000
