onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.000000
33	9	2	stimulus	3400231.013472	n03400231_13472	69	545	0.000000
42	9	3	stimulus	2841315.022761	n02841315_22761	48	382	0.000000
51	9	4	stimulus	2055803.008152	n02055803_8152	20	158	0.000000
60	9	5	stimulus	4197391.018597	n04197391_18597	116	924	0.000000
69	9	6	stimulus	4154565.012763	n04154565_12763	113	898	0.000000
78	9	7	stimulus	2769748.020423	n02769748_20423	42	330	0.000000
87	9	8	stimulus	2439033.015634	n02439033_15634	33	259	0.000000
96	9	9	stimulus	2317335.024617	n02317335_24617	28	222	0.000000
105	9	10	stimulus	2317335.024617	n02317335_24617	28	222	106.035265
114	9	11	stimulus	1855672.015767	n01855672_15767	13	102	0.000000
123	9	12	stimulus	3541923.004374	n03541923_4374	79	631	0.000000
132	9	13	stimulus	2692877.017833	n02692877_17833	40	317	0.000000
141	9	14	stimulus	4225987.006877	n04225987_6877	117	935	0.000000
150	9	15	stimulus	3445777.005992	n03445777_5992	72	572	0.000000
159	9	16	stimulus	2233338.013505	n02233338_13505	26	202	0.000000
168	9	17	stimulus	3924679.002394	n03924679_2394	102	811	0.000000
177	9	18	stimulus	4009552.012894	n04009552_12894	105	834	0.000000
186	9	19	stimulus	1772222.010420	n01772222_10420	9	65	0.000000
195	9	20	stimulus	2391049.004569	n02391049_4569	31	245	0.000000
204	9	21	stimulus	4090263.007624	n04090263_7624	109	872	0.000000
213	9	22	stimulus	2481823.023004	n02481823_23004	37	294	0.000000
222	9	23	stimulus	2481823.023004	n02481823_23004	37	294	223.034111
231	9	24	stimulus	1970164.014781	n01970164_14781	17	130	0.000000
240	9	25	stimulus	11978233.028156	n11978233_28156	147	1174	0.000000
249	9	26	stimulus	3187595.003646	n03187595_3646	60	474	0.000000
258	9	27	stimulus	4587559.011857	n04587559_11857	140	1115	0.000000
267	9	28	stimulus	2799175.009738	n02799175_9738	43	344	0.000000
276	9	29	stimulus	3394916.041444	n03394916_41444	67	535	0.000000
285	9	30	stimulus	3950228.032200	n03950228_32200	103	821	0.000000
294	9	31	stimulus	2814860.037788	n02814860_37788	47	375	0.000000
303	9	32	stimulus	2503517.012142	n02503517_12142	38	298	0.000000
312	9	33	stimulus	3746005.006174	n03746005_6174	93	741	0.000000
321	9	34	stimulus	3721384.018162	n03721384_18162	91	722	0.000000
330	9	35	stimulus	3721384.018162	n03721384_18162	91	722	331.029332
339	9	36	stimulus	2472293.013453	n02472293_13453	35	275	0.000000
348	9	37	stimulus	2882647.013757	n02882647_13757	50	393	0.000000
357	9	38	stimulus	3496296.011413	n03496296_11413	77	610	0.000000
366	9	39	stimulus	7734017.007308	n07734017_7308	143	1143	0.000000
375	9	40	stimulus	7734744.008647	n07734744_8647	144	1152	0.000000
384	9	41	stimulus	2802215.019473	n02802215_19473	45	355	0.000000
393	9	42	stimulus	3085219.006529	n03085219_6529	59	470	0.000000
402	9	43	stimulus	3063599.005015	n03063599_5015	56	448	0.000000
411	9	44	stimulus	1833805.013294	n01833805_13294	12	94	0.000000
420	9	45	stimulus	4272054.015977	n04272054_15977	121	961	0.000000
429	9	46	stimulus	3646296.002966	n03646296_2966	88	699	0.000000
438	9	47	stimulus	3359137.021741	n03359137_21741	66	523	0.000000
447	9	48	stimulus	3359137.021741	n03359137_21741	66	523	448.044645
456	9	49	stimulus	2800213.003108	n02800213_3108	44	350	0.000000
465	9	50	stimulus	3397947.007453	n03397947_7453	68	542	0.000000
474	9	51	stimulus	4373894.026002	n04373894_26002	126	1003	0.000000
483	9	52	stimulus	4373894.026002	n04373894_26002	126	1003	484.042815
492	9	53	stimulus	4555897.005017	n04555897_5017	139	1111	0.000000
501	9	54	stimulus	1645776.010758	n01645776_10758	3	18	0.000000
510	9	55	stimulus	3255030.011168	n03255030_11168	62	489	0.000000
519	9	56	stimulus	3425413.021553	n03425413_21553	70	559	0.000000
528	6	57	rest	n/a	n/a	n/a	n/a	0.000000
