onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	n/a
33	9	2	stimulus	1784675.013237	n01784675_13237	10	73	n/a
42	9	3	stimulus	4272054.038478	n04272054_38478	121	964	n/a
51	9	4	stimulus	3472535.010217	n03472535_10217	74	585	n/a
60	9	5	stimulus	4044716.013601	n04044716_13601	106	843	n/a
69	9	6	stimulus	1770393.010195	n01770393_10195	8	57	n/a
78	9	7	stimulus	2814860.016731	n02814860_16731	47	370	n/a
87	9	8	stimulus	2481823.015941	n02481823_15941	37	291	n/a
96	9	9	stimulus	3544143.011110	n03544143_11110	81	641	n/a
105	9	10	stimulus	3721384.006760	n03721384_6760	91	728	n/a
114	9	11	stimulus	3646296.004808	n03646296_4808	88	700	n/a
123	9	12	stimulus	3445777.008313	n03445777_8313	72	574	n/a
132	9	13	stimulus	3609235.003801	n03609235_3801	84	668	n/a
141	9	14	stimulus	3609235.003801	n03609235_3801	84	668	n/a
150	9	15	stimulus	2084071.028249	n02084071_28249	22	174	n/a
159	9	16	stimulus	1833805.013268	n01833805_13268	12	93	n/a
168	9	17	stimulus	4419073.017022	n04419073_17022	133	1061	n/a
177	9	18	stimulus	2843158.007756	n02843158_7756	49	390	n/a
186	9	19	stimulus	2800213.011791	n02800213_11791	44	345	n/a
195	9	20	stimulus	3335030.018236	n03335030_18236	64	507	n/a
204	9	21	stimulus	3512147.007137	n03512147_7137	78	624	n/a
213	9	22	stimulus	3790512.041520	n03790512_41520	95	760	n/a
222	9	23	stimulus	2480855.009990	n02480855_9990	36	288	n/a
231	9	24	stimulus	3746005.004914	n03746005_4914	93	739	n/a
240	9	25	stimulus	1877134.010662	n01877134_10662	14	106	n/a
249	9	26	stimulus	4482393.026587	n04482393_26587	137	1095	n/a
258	9	27	stimulus	4376876.028833	n04376876_28833	127	1015	n/a
267	9	28	stimulus	3261776.013358	n03261776_13358	63	497	n/a
276	9	29	stimulus	4255586.003274	n04255586_3274	120	955	n/a
285	9	30	stimulus	1639765.044823	n01639765_44823	2	13	n/a
294	9	31	stimulus	1639765.044823	n01639765_44823	2	13	295.033521
303	9	32	stimulus	4313503.022884	n04313503_22884	124	989	n/a
312	9	33	stimulus	2391049.002286	n02391049_2286	31	242	n/a
321	9	34	stimulus	12582231.021170	n12582231_21170	148	1179	n/a
330	9	35	stimulus	3187595.000091	n03187595_91	60	479	n/a
339	9	36	stimulus	3187595.000091	n03187595_91	60	479	340.035787
348	9	37	stimulus	3541923.003237	n03541923_3237	79	628	n/a
357	9	38	stimulus	2317335.017604	n02317335_17604	28	219	n/a
366	9	39	stimulus	2317335.017604	n02317335_17604	28	219	367.030140
375	9	40	stimulus	4154565.015261	n04154565_15261	113	900	n/a
384	9	41	stimulus	2346627.012197	n02346627_12197	29	226	n/a
393	9	42	stimulus	2055803.006095	n02055803_6095	20	155	n/a
402	9	43	stimulus	4070727.016664	n04070727_16664	107	850	n/a
411	9	44	stimulus	2068974.017710	n02068974_17710	21	163	n/a
420	9	45	stimulus	1645776.008879	n01645776_8879	3	20	n/a
429	9	46	stimulus	2445715.017475	n02445715_17475	34	269	n/a
438	9	47	stimulus	4146614.003266	n04146614_3266	112	892	n/a
447	9	48	stimulus	2508213.003777	n02508213_3777	39	310	n/a
456	9	49	stimulus	3209910.000157	n03209910_157	61	482	n/a
465	9	50	stimulus	3760671.007895	n03760671_7895	94	750	n/a
474	9	51	stimulus	4086273.010362	n04086273_10362	108	857	n/a
483	9	52	stimulus	1944390.018585	n01944390_18585	15	114	n/a
492	9	53	stimulus	3496296.010113	n03496296_10113	77	609	n/a
501	9	54	stimulus	2692877.007319	n02692877_7319	40	320	n/a
510	9	55	stimulus	2233338.003494	n02233338_3494	26	206	n/a
519	9	56	stimulus	2233338.003494	n02233338_3494	26	206	520.044064
528	6	57	rest	n/a	n/a	n/a	n/a	n/a
