onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	n/a
33	9	2	stimulus	2317335.014310	n02317335_14310	28	218	n/a
42	9	3	stimulus	4612026.002384	n04612026_2384	142	1130	n/a
51	9	4	stimulus	2808440.048297	n02808440_48297	46	367	n/a
60	9	5	stimulus	1877134.011102	n01877134_11102	14	107	n/a
69	9	6	stimulus	3646296.007798	n03646296_7798	88	703	n/a
78	9	7	stimulus	3646296.007798	n03646296_7798	88	703	79.044688
87	9	8	stimulus	3397947.009823	n03397947_9823	68	544	n/a
96	9	9	stimulus	3494278.038237	n03494278_38237	76	606	n/a
105	9	10	stimulus	3494278.038237	n03494278_38237	76	606	106.039334
114	9	11	stimulus	3950228.037563	n03950228_37563	103	823	n/a
123	9	12	stimulus	2802215.009364	n02802215_9364	45	360	n/a
132	9	13	stimulus	3512147.000023	n03512147_23	78	618	n/a
141	9	14	stimulus	2692877.010393	n02692877_10393	40	313	n/a
150	9	15	stimulus	3543603.008721	n03543603_8721	80	639	n/a
159	9	16	stimulus	7756951.017047	n07756951_17047	145	1157	n/a
168	9	17	stimulus	4225987.006162	n04225987_6162	117	932	n/a
177	9	18	stimulus	4587559.012714	n04587559_12714	140	1116	n/a
186	9	19	stimulus	4587559.012714	n04587559_12714	140	1116	187.039785
195	9	20	stimulus	2472293.046249	n02472293_46249	35	279	n/a
204	9	21	stimulus	4442441.005096	n04442441_5096	135	1076	n/a
213	9	22	stimulus	2481823.005715	n02481823_5715	37	295	n/a
222	9	23	stimulus	3623556.008389	n03623556_8389	86	687	n/a
231	9	24	stimulus	4373894.041541	n04373894_41541	126	1005	n/a
240	9	25	stimulus	4284002.020945	n04284002_20945	123	983	n/a
249	9	26	stimulus	4442312.016618	n04442312_16618	134	1069	n/a
258	9	27	stimulus	12596148.007468	n12596148_7468	149	1191	n/a
267	9	28	stimulus	3079230.026890	n03079230_26890	57	453	n/a
276	9	29	stimulus	3982430.021511	n03982430_21511	104	826	n/a
285	9	30	stimulus	3255030.001413	n03255030_1413	62	490	n/a
294	9	31	stimulus	3359137.031119	n03359137_31119	66	525	n/a
303	9	32	stimulus	2374451.011539	n02374451_11539	30	233	n/a
312	9	33	stimulus	2374451.011539	n02374451_11539	30	233	313.259774
321	9	34	stimulus	4233124.013344	n04233124_13344	118	938	n/a
330	9	35	stimulus	2445715.010261	n02445715_10261	34	265	n/a
339	9	36	stimulus	13111881.006054	n13111881_6054	150	1197	n/a
348	9	37	stimulus	3609235.010979	n03609235_10979	84	665	n/a
357	9	38	stimulus	3541923.002848	n03541923_2848	79	626	n/a
366	9	39	stimulus	4070727.023757	n04070727_23757	107	853	n/a
375	9	40	stimulus	4398044.031041	n04398044_31041	128	1023	n/a
384	9	41	stimulus	7734017.008706	n07734017_8706	143	1144	n/a
393	9	42	stimulus	7734017.008706	n07734017_8706	143	1144	394.042782
402	9	43	stimulus	4419073.007644	n04419073_7644	133	1063	n/a
411	9	44	stimulus	3837869.005857	n03837869_5857	99	788	n/a
420	9	45	stimulus	4555897.023902	n04555897_23902	139	1107	n/a
429	9	46	stimulus	4090263.013803	n04090263_13803	109	866	n/a
438	9	47	stimulus	3790512.012009	n03790512_12009	95	754	n/a
447	9	48	stimulus	4123740.016246	n04123740_16246	111	886	n/a
456	9	49	stimulus	3792782.030141	n03792782_30141	96	764	n/a
465	9	50	stimulus	2439033.004722	n02439033_4722	33	261	n/a
474	9	51	stimulus	3760671.010975	n03760671_10975	94	745	n/a
483	9	52	stimulus	2131653.002806	n02131653_2806	24	188	n/a
492	9	53	stimulus	2090827.013480	n02090827_13480	23	179	n/a
501	9	54	stimulus	1833805.012155	n01833805_12155	12	91	n/a
510	9	55	stimulus	2766534.064673	n02766534_64673	41	328	n/a
519	9	56	stimulus	4168199.010620	n04168199_10620	114	906	n/a
528	6	57	rest	n/a	n/a	n/a	n/a	n/a
