onset	duration	trial_no	event_type	image_file	response_time
0	33	1	rest	null	0.000000
33	9	2	stimulus	n02480855_8638.JPEG	0.000000
42	9	3	stimulus	n01770393_12152.JPEG	0.000000
51	9	4	stimulus	n03425413_21315.JPEG	0.000000
60	9	5	stimulus	n03483823_15156.JPEG	0.000000
69	9	6	stimulus	n03335030_21952.JPEG	0.000000
78	9	7	stimulus	n03721384_5136.JPEG	0.000000
87	9	8	stimulus	n03721384_5136.JPEG	0.000000
96	9	9	stimulus	n04419073_14805.JPEG	0.000000
105	9	10	stimulus	n03743279_5689.JPEG	0.000000
114	9	11	stimulus	n01645776_9361.JPEG	0.000000
123	9	12	stimulus	n01726692_30357.JPEG	0.000000
132	9	13	stimulus	n03541923_2849.JPEG	0.000000
141	9	14	stimulus	n01768244_11944.JPEG	0.000000
150	9	15	stimulus	n03209910_29141.JPEG	0.000000
159	9	16	stimulus	n02943871_8123.JPEG	0.000000
168	9	17	stimulus	n02346627_13993.JPEG	0.000000
177	9	18	stimulus	n04168199_9781.JPEG	0.000000
186	9	19	stimulus	n02131653_5107.JPEG	0.000000
195	9	20	stimulus	n02084071_21054.JPEG	0.000000
204	9	21	stimulus	n02084071_21054.JPEG	205.033225
213	9	22	stimulus	n04086273_5433.JPEG	0.000000
222	9	23	stimulus	n04044716_16479.JPEG	0.000000
231	9	24	stimulus	n04225987_12703.JPEG	0.000000
240	9	25	stimulus	n01970164_28566.JPEG	0.000000
249	9	26	stimulus	n03924679_11429.JPEG	0.000000
258	9	27	stimulus	n02432983_23132.JPEG	0.000000
267	9	28	stimulus	n01772222_11885.JPEG	0.000000
276	9	29	stimulus	n04146614_10248.JPEG	0.000000
285	9	30	stimulus	n04272054_53265.JPEG	0.000000
294	9	31	stimulus	n03886762_10969.JPEG	0.000000
303	9	32	stimulus	n02005790_11821.JPEG	0.000000
312	9	33	stimulus	n03982430_6951.JPEG	0.000000
321	9	34	stimulus	n12582231_24598.JPEG	0.000000
330	9	35	stimulus	n01877134_8213.JPEG	0.000000
339	9	36	stimulus	n04254680_43.JPEG	0.000000
348	9	37	stimulus	n03436182_3357.JPEG	0.000000
357	9	38	stimulus	n03436182_3357.JPEG	358.030356
366	9	39	stimulus	n03085013_21300.JPEG	0.000000
375	9	40	stimulus	n04313503_25193.JPEG	0.000000
384	9	41	stimulus	n02841315_24352.JPEG	0.000000
393	9	42	stimulus	n04090263_6394.JPEG	0.000000
402	9	43	stimulus	n03397947_6288.JPEG	0.000000
411	9	44	stimulus	n03397947_6288.JPEG	412.036241
420	9	45	stimulus	n04497801_760.JPEG	0.000000
429	9	46	stimulus	n02998003_2616.JPEG	0.000000
438	9	47	stimulus	n02445715_834.JPEG	0.000000
447	9	48	stimulus	n03612010_2887.JPEG	0.000000
456	9	49	stimulus	n03512147_47076.JPEG	0.000000
465	9	50	stimulus	n02692877_31838.JPEG	0.000000
474	9	51	stimulus	n01784675_18607.JPEG	0.000000
483	9	52	stimulus	n03472535_1417.JPEG	0.000000
492	9	53	stimulus	n03345487_11865.JPEG	0.000000
501	9	54	stimulus	n01944390_16184.JPEG	0.000000
510	9	55	stimulus	n13111881_7817.JPEG	0.000000
519	9	56	stimulus	n13111881_7817.JPEG	520.031380
528	6	57	rest	null	0.000000
