onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a	n/a	n/a
33	3	2	cue	3452741	n03452741	30	52.540667	4.0
36	15	2	imagery	3452741	n03452741	30	52.540667	4.0
51	3	2	evaluation	3452741	n03452741	30	52.540667	4.0
54	3	2	inter_rest	3452741	n03452741	30	52.540667	4.0
57	3	3	cue	2437971	n02437971	15	77.700657	3.0
60	15	3	imagery	2437971	n02437971	15	77.700657	3.0
75	3	3	evaluation	2437971	n02437971	15	77.700657	3.0
78	3	3	inter_rest	2437971	n02437971	15	77.700657	3.0
81	3	4	cue	3345837	n03345837	28	100.460984	4.0
84	15	4	imagery	3345837	n03345837	28	100.460984	4.0
99	3	4	evaluation	3345837	n03345837	28	100.460984	4.0
102	3	4	inter_rest	3345837	n03345837	28	100.460984	4.0
105	3	5	cue	2797295	n02797295	17	124.536925	4.0
108	15	5	imagery	2797295	n02797295	17	124.536925	4.0
123	3	5	evaluation	2797295	n02797295	17	124.536925	4.0
126	3	5	inter_rest	2797295	n02797295	17	124.536925	4.0
129	3	6	cue	4297750	n04297750	45	149.048079	4.0
132	15	6	imagery	4297750	n04297750	45	149.048079	4.0
147	3	6	evaluation	4297750	n04297750	45	149.048079	4.0
150	3	6	inter_rest	4297750	n04297750	45	149.048079	4.0
153	3	7	cue	2882301	n02882301	19	172.640589	4.0
156	15	7	imagery	2882301	n02882301	19	172.640589	4.0
171	3	7	evaluation	2882301	n02882301	19	172.640589	4.0
174	3	7	inter_rest	2882301	n02882301	19	172.640589	4.0
177	3	8	cue	2950256	n02950256	21	196.868209	3.0
180	15	8	imagery	2950256	n02950256	21	196.868209	3.0
195	3	8	evaluation	2950256	n02950256	21	196.868209	3.0
198	3	8	inter_rest	2950256	n02950256	21	196.868209	3.0
201	3	9	cue	3626115	n03626115	35	221.128011	4.0
204	15	9	imagery	3626115	n03626115	35	221.128011	4.0
219	3	9	evaluation	3626115	n03626115	35	221.128011	4.0
222	3	9	inter_rest	3626115	n03626115	35	221.128011	4.0
225	3	10	cue	3379051	n03379051	29	244.623039	4.0
228	15	10	imagery	3379051	n03379051	29	244.623039	4.0
243	3	10	evaluation	3379051	n03379051	29	244.623039	4.0
246	3	10	inter_rest	3379051	n03379051	29	244.623039	4.0
249	3	11	cue	3482252	n03482252	32	268.715449	3.0
252	15	11	imagery	3482252	n03482252	32	268.715449	3.0
267	3	11	evaluation	3482252	n03482252	32	268.715449	3.0
270	3	11	inter_rest	3482252	n03482252	32	268.715449	3.0
273	3	12	cue	4387400	n04387400	46	293.474477	4.0
276	15	12	imagery	4387400	n04387400	46	293.474477	4.0
291	3	12	evaluation	4387400	n04387400	46	293.474477	4.0
294	3	12	inter_rest	4387400	n04387400	46	293.474477	4.0
297	3	13	cue	4210120	n04210120	42	316.767925	4.0
300	15	13	imagery	4210120	n04210120	42	316.767925	4.0
315	3	13	evaluation	4210120	n04210120	42	316.767925	4.0
318	3	13	inter_rest	4210120	n04210120	42	316.767925	4.0
321	3	14	cue	3237416	n03237416	26	341.078510	3.0
324	15	14	imagery	3237416	n03237416	26	341.078510	3.0
339	3	14	evaluation	3237416	n03237416	26	341.078510	3.0
342	3	14	inter_rest	3237416	n03237416	26	341.078510	3.0
345	3	15	cue	1858441	n01858441	5	n/a	1.0
348	15	15	imagery	1858441	n01858441	5	n/a	1.0
363	3	15	evaluation	1858441	n01858441	5	n/a	1.0
366	3	15	inter_rest	1858441	n01858441	5	n/a	1.0
369	3	16	cue	4554684	n04554684	49	388.697293	4.0
372	15	16	imagery	4554684	n04554684	49	388.697293	4.0
387	3	16	evaluation	4554684	n04554684	49	388.697293	4.0
390	3	16	inter_rest	4554684	n04554684	49	388.697293	4.0
