onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.000000
33	9	2	stimulus	3815615.019824	n03815615_19824	98	779	0.000000
42	9	3	stimulus	7756951.017656	n07756951_17656	145	1158	0.000000
51	9	4	stimulus	2055803.006095	n02055803_6095	20	155	0.000000
60	9	5	stimulus	3255030.018182	n03255030_18182	62	491	0.000000
69	9	6	stimulus	2445715.013221	n02445715_13221	34	267	0.000000
78	9	7	stimulus	1877134.010662	n01877134_10662	14	106	0.000000
87	9	8	stimulus	2374451.012720	n02374451_12720	30	234	0.000000
96	9	9	stimulus	7734017.011666	n07734017_11666	143	1137	0.000000
105	9	10	stimulus	7734017.011666	n07734017_11666	143	1137	106.115006
114	9	11	stimulus	4254680.000043	n04254680_43	119	952	0.000000
123	9	12	stimulus	2508213.013042	n02508213_13042	39	307	0.000000
132	9	13	stimulus	2472293.003508	n02472293_3508	35	278	0.000000
141	9	14	stimulus	2472293.003508	n02472293_3508	35	278	142.348466
150	9	15	stimulus	4113406.013944	n04113406_13944	110	874	0.000000
159	9	16	stimulus	2068974.000106	n02068974_106	21	161	0.000000
168	9	17	stimulus	12582231.044661	n12582231_44661	148	1184	0.000000
177	9	18	stimulus	1639765.037122	n01639765_37122	2	11	0.000000
186	9	19	stimulus	3345487.002612	n03345487_2612	65	516	0.000000
195	9	20	stimulus	4313503.023067	n04313503_23067	124	990	0.000000
204	9	21	stimulus	2481823.020882	n02481823_20882	37	293	0.000000
213	9	22	stimulus	11978233.041489	n11978233_41489	147	1175	0.000000
222	9	23	stimulus	2802215.013634	n02802215_13634	45	353	0.000000
231	9	24	stimulus	2802215.013634	n02802215_13634	45	353	232.318947
240	9	25	stimulus	3790512.012009	n03790512_12009	95	754	0.000000
249	9	26	stimulus	4180888.004080	n04180888_4080	115	917	0.000000
258	9	27	stimulus	3649909.013625	n03649909_13625	89	707	0.000000
267	9	28	stimulus	4497801.008739	n04497801_8739	138	1104	0.000000
276	9	29	stimulus	4090263.030280	n04090263_30280	109	869	0.000000
285	9	30	stimulus	1664990.007133	n01664990_7133	4	32	0.000000
294	9	31	stimulus	1664990.007133	n01664990_7133	4	32	295.310946
303	9	32	stimulus	2226429.017165	n02226429_17165	25	198	0.000000
312	9	33	stimulus	2226429.017165	n02226429_17165	25	198	0.000000
321	9	34	stimulus	4401680.022803	n04401680_22803	129	1027	0.000000
330	9	35	stimulus	3209910.013490	n03209910_13490	61	481	0.000000
339	9	36	stimulus	3472535.000283	n03472535_283	74	589	0.000000
348	9	37	stimulus	2998003.004611	n02998003_4611	54	428	0.000000
357	9	38	stimulus	2233338.009484	n02233338_9484	26	208	0.000000
366	9	39	stimulus	1787835.010392	n01787835_10392	11	82	0.000000
375	9	40	stimulus	2439033.015634	n02439033_15634	33	259	0.000000
384	9	41	stimulus	1784675.014624	n01784675_14624	10	74	0.000000
393	9	42	stimulus	2841315.012821	n02841315_12821	48	378	0.000000
402	9	43	stimulus	3950228.016044	n03950228_16044	103	817	0.000000
411	9	44	stimulus	3494278.022114	n03494278_22114	76	601	0.000000
420	9	45	stimulus	3394916.033757	n03394916_33757	67	533	0.000000
429	9	46	stimulus	4409515.005752	n04409515_5752	130	1038	0.000000
438	9	47	stimulus	1518878.005958	n01518878_5958	1	5	0.000000
447	9	48	stimulus	3187595.006454	n03187595_6454	60	476	0.000000
456	9	49	stimulus	2432983.031019	n02432983_31019	32	255	0.000000
465	9	50	stimulus	4442312.011854	n04442312_11854	134	1066	0.000000
474	9	51	stimulus	2943871.011050	n02943871_11050	52	410	0.000000
483	9	52	stimulus	4398044.018539	n04398044_18539	128	1022	0.000000
492	9	53	stimulus	3793489.008932	n03793489_8932	97	776	0.000000
501	9	54	stimulus	3642806.017261	n03642806_17261	87	691	0.000000
510	9	55	stimulus	3760671.012753	n03760671_12753	94	747	0.000000
519	9	56	stimulus	3085219.005599	n03085219_5599	59	469	0.000000
528	6	57	rest	n/a	n/a	n/a	n/a	0.000000
