onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.000000
33	9	2	stimulus	3085013.023397	n03085013_23397	58	460	0.000000
42	9	3	stimulus	4254680.001247	n04254680_1247	119	948	0.000000
51	9	4	stimulus	3646296.007086	n03646296_7086	88	702	0.000000
60	9	5	stimulus	12582231.039329	n12582231_39329	148	1183	0.000000
69	9	6	stimulus	1963571.016954	n01963571_16954	16	123	0.000000
78	9	7	stimulus	1963571.016954	n01963571_16954	16	123	79.065722
87	9	8	stimulus	3760671.012018	n03760671_12018	94	746	0.000000
96	9	9	stimulus	3425413.022005	n03425413_22005	70	560	0.000000
105	9	10	stimulus	3425413.022005	n03425413_22005	70	560	106.041215
114	9	11	stimulus	3436182.011486	n03436182_11486	71	561	0.000000
123	9	12	stimulus	2481823.012066	n02481823_12066	37	289	0.000000
132	9	13	stimulus	4412416.010353	n04412416_10353	132	1049	0.000000
141	9	14	stimulus	3483823.006872	n03483823_6872	75	597	0.000000
150	9	15	stimulus	2055803.009893	n02055803_9893	20	160	0.000000
159	9	16	stimulus	3512147.047076	n03512147_47076	78	621	0.000000
168	9	17	stimulus	4233124.015821	n04233124_15821	118	941	0.000000
177	9	18	stimulus	3261776.029363	n03261776_29363	63	502	0.000000
186	9	19	stimulus	3261776.029363	n03261776_29363	63	502	187.125037
195	9	20	stimulus	4401680.029505	n04401680_29505	129	1031	0.000000
204	9	21	stimulus	4180888.005987	n04180888_5987	115	919	0.000000
213	9	22	stimulus	2843158.005377	n02843158_5377	49	387	0.000000
222	9	23	stimulus	2084071.030865	n02084071_30865	22	175	0.000000
231	9	24	stimulus	2841315.014915	n02841315_14915	48	379	0.000000
240	9	25	stimulus	3494278.038237	n03494278_38237	76	606	0.000000
249	9	26	stimulus	3335030.010544	n03335030_10544	64	505	0.000000
258	9	27	stimulus	2439033.014148	n02439033_14148	33	258	0.000000
267	9	28	stimulus	3721384.003497	n03721384_3497	91	725	0.000000
276	9	29	stimulus	2943871.008123	n02943871_8123	52	415	0.000000
285	9	30	stimulus	2882647.007150	n02882647_7150	50	400	0.000000
294	9	31	stimulus	3665924.052000	n03665924_52000	90	718	0.000000
303	9	32	stimulus	4555897.005017	n04555897_5017	139	1111	0.000000
312	9	33	stimulus	4555897.005017	n04555897_5017	139	1111	314.044150
321	9	34	stimulus	13111881.006560	n13111881_6560	150	1198	0.000000
330	9	35	stimulus	4009552.018384	n04009552_18384	105	837	0.000000
339	9	36	stimulus	4442312.019042	n04442312_19042	134	1070	0.000000
348	9	37	stimulus	2068974.013351	n02068974_13351	21	162	0.000000
357	9	38	stimulus	1833805.012155	n01833805_12155	12	91	0.000000
366	9	39	stimulus	1704323.008008	n01704323_8008	5	37	0.000000
375	9	40	stimulus	2005790.005354	n02005790_5354	18	142	0.000000
384	9	41	stimulus	2374451.019966	n02374451_19966	30	240	0.000000
393	9	42	stimulus	2374451.019966	n02374451_19966	30	240	398.279587
402	9	43	stimulus	4225987.006877	n04225987_6877	117	935	0.000000
411	9	44	stimulus	4070727.009914	n04070727_9914	107	856	0.000000
420	9	45	stimulus	3607659.008199	n03607659_8199	83	663	0.000000
429	9	46	stimulus	1770393.018012	n01770393_18012	8	60	0.000000
438	9	47	stimulus	3746005.006174	n03746005_6174	93	741	0.000000
447	9	48	stimulus	4272054.029465	n04272054_29465	121	963	0.000000
456	9	49	stimulus	1970164.030734	n01970164_30734	17	136	0.000000
465	9	50	stimulus	4090263.007624	n04090263_7624	109	872	0.000000
474	9	51	stimulus	4168199.010839	n04168199_10839	114	907	0.000000
483	9	52	stimulus	12596148.009625	n12596148_9625	149	1192	0.000000
492	9	53	stimulus	1784675.015784	n01784675_15784	10	76	0.000000
501	9	54	stimulus	4612026.010008	n04612026_10008	142	1129	0.000000
510	9	55	stimulus	7734017.006281	n07734017_6281	143	1142	0.000000
519	9	56	stimulus	1944390.020511	n01944390_20511	15	117	0.000000
528	6	57	rest	n/a	n/a	n/a	n/a	0.000000
