onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.000000
33	9	2	stimulus	4587559.013336	n04587559_13336	140	1117	0.000000
42	9	3	stimulus	4412416.012151	n04412416_12151	132	1051	0.000000
51	9	4	stimulus	3837869.005198	n03837869_5198	99	787	0.000000
60	9	5	stimulus	3982430.021511	n03982430_21511	104	826	0.000000
69	9	6	stimulus	3394916.047877	n03394916_47877	67	536	0.000000
78	9	7	stimulus	3467796.003445	n03467796_3445	73	578	0.000000
87	9	8	stimulus	4442312.015619	n04442312_15619	134	1068	0.000000
96	9	9	stimulus	4086273.012913	n04086273_12913	108	858	0.000000
105	9	10	stimulus	4154565.019381	n04154565_19381	113	902	0.000000
114	9	11	stimulus	3642806.018985	n03642806_18985	87	692	0.000000
123	9	12	stimulus	3472535.000190	n03472535_190	74	587	0.000000
132	9	13	stimulus	3607659.001318	n03607659_1318	83	657	0.000000
141	9	14	stimulus	2808440.033372	n02808440_33372	46	364	0.000000
150	9	15	stimulus	2808440.033372	n02808440_33372	46	364	151.030106
159	9	16	stimulus	3400231.002908	n03400231_2908	69	549	0.000000
168	9	17	stimulus	4113406.025414	n04113406_25414	110	878	0.000000
177	9	18	stimulus	3646296.002966	n03646296_2966	88	699	0.000000
186	9	19	stimulus	3436182.001660	n03436182_1660	71	564	0.000000
195	9	20	stimulus	2439033.008005	n02439033_8005	33	263	0.000000
204	9	21	stimulus	3918737.022699	n03918737_22699	101	805	0.000000
213	9	22	stimulus	4401680.026778	n04401680_26778	129	1029	0.000000
222	9	23	stimulus	3445777.005992	n03445777_5992	72	572	0.000000
231	9	24	stimulus	4180888.002422	n04180888_2422	115	915	0.000000
240	9	25	stimulus	4180888.002422	n04180888_2422	115	915	243.335597
249	9	26	stimulus	4146614.004965	n04146614_4965	112	893	0.000000
258	9	27	stimulus	1787835.009197	n01787835_9197	11	88	0.000000
267	9	28	stimulus	3602883.016220	n03602883_16220	82	654	0.000000
276	9	29	stimulus	3743279.012095	n03743279_12095	92	730	0.000000
285	9	30	stimulus	3743279.012095	n03743279_12095	92	730	286.320005
294	9	31	stimulus	3612010.004285	n03612010_4285	85	677	0.000000
303	9	32	stimulus	2432983.024646	n02432983_24646	32	254	0.000000
312	9	33	stimulus	4409806.004052	n04409806_4052	131	1044	0.000000
321	9	34	stimulus	3063599.005015	n03063599_5015	56	448	0.000000
330	9	35	stimulus	7756951.015873	n07756951_15873	145	1156	0.000000
339	9	36	stimulus	2799175.016780	n02799175_16780	43	342	0.000000
348	9	37	stimulus	4313503.020808	n04313503_20808	124	987	0.000000
357	9	38	stimulus	3792782.007077	n03792782_7077	96	767	0.000000
366	9	39	stimulus	1944390.016184	n01944390_16184	15	113	0.000000
375	9	40	stimulus	1944390.016184	n01944390_16184	15	113	376.376138
384	9	41	stimulus	2374451.018010	n02374451_18010	30	238	0.000000
393	9	42	stimulus	2084071.021054	n02084071_21054	22	171	0.000000
402	9	43	stimulus	1664990.016740	n01664990_16740	4	27	0.000000
411	9	44	stimulus	2692877.007319	n02692877_7319	40	320	0.000000
420	9	45	stimulus	3512147.002038	n03512147_2038	78	617	0.000000
429	9	46	stimulus	2766534.000137	n02766534_137	41	323	0.000000
438	9	47	stimulus	1518878.012028	n01518878_12028	1	2	0.000000
447	9	48	stimulus	3924679.005901	n03924679_5901	102	813	0.000000
456	9	49	stimulus	11978233.018962	n11978233_18962	147	1170	0.000000
465	9	50	stimulus	4477387.006623	n04477387_6623	136	1085	0.000000
474	9	51	stimulus	2445715.015094	n02445715_15094	34	268	0.000000
483	9	52	stimulus	2445715.015094	n02445715_15094	34	268	485.036008
492	9	53	stimulus	3397947.002934	n03397947_2934	68	539	0.000000
501	9	54	stimulus	3665924.008249	n03665924_8249	90	720	0.000000
510	9	55	stimulus	2054036.021993	n02054036_21993	19	149	0.000000
519	9	56	stimulus	1970164.019716	n01970164_19716	17	131	0.000000
528	6	57	rest	n/a	n/a	n/a	n/a	0.000000
