onset	duration	trial_no	event_type	stim_file	response_time
0	33	1	rest	n/a	0.000000
33	9	2	stimulus	n03623556_12791.JPEG	0.000000
42	9	3	stimulus	n02692877_10393.JPEG	0.000000
51	9	4	stimulus	n02692877_10393.JPEG	54.273728
60	9	5	stimulus	n03792782_16817.JPEG	0.000000
69	9	6	stimulus	n01639765_22407.JPEG	0.000000
78	9	7	stimulus	n01704323_5092.JPEG	0.000000
87	9	8	stimulus	n04555897_30092.JPEG	0.000000
96	9	9	stimulus	n03445777_10782.JPEG	0.000000
105	9	10	stimulus	n02055803_7345.JPEG	0.000000
114	9	11	stimulus	n02391049_3228.JPEG	0.000000
123	9	12	stimulus	n02374451_14233.JPEG	0.000000
132	9	13	stimulus	n02317335_14310.JPEG	0.000000
141	9	14	stimulus	n03642806_6122.JPEG	0.000000
150	9	15	stimulus	n03642806_6122.JPEG	151.030218
159	9	16	stimulus	n03063599_4061.JPEG	0.000000
168	9	17	stimulus	n04409806_5820.JPEG	0.000000
177	9	18	stimulus	n03646296_7798.JPEG	0.000000
186	9	19	stimulus	n03425413_20014.JPEG	0.000000
195	9	20	stimulus	n02445715_10261.JPEG	0.000000
204	9	21	stimulus	n03467796_862.JPEG	0.000000
213	9	22	stimulus	n03982430_37727.JPEG	0.000000
222	9	23	stimulus	n03394916_19217.JPEG	0.000000
231	9	24	stimulus	n03436182_3357.JPEG	0.000000
240	9	25	stimulus	n12596148_6386.JPEG	0.000000
249	9	26	stimulus	n01726692_18809.JPEG	0.000000
258	9	27	stimulus	n01726692_18809.JPEG	258.526809
267	9	28	stimulus	n02054036_12238.JPEG	0.000000
276	9	29	stimulus	n04070727_31219.JPEG	0.000000
285	9	30	stimulus	n04255586_626.JPEG	0.000000
294	9	31	stimulus	n01944390_19988.JPEG	0.000000
303	9	32	stimulus	n04612026_770.JPEG	0.000000
312	9	33	stimulus	n01645776_9576.JPEG	0.000000
321	9	34	stimulus	n03255030_7581.JPEG	0.000000
330	9	35	stimulus	n03255030_7581.JPEG	331.038676
339	9	36	stimulus	n04180888_4820.JPEG	0.000000
348	9	37	stimulus	n04401680_24985.JPEG	0.000000
357	9	38	stimulus	n03472535_8251.JPEG	0.000000
366	9	39	stimulus	n02084071_28249.JPEG	0.000000
375	9	40	stimulus	n02084071_28249.JPEG	383.043636
384	9	41	stimulus	n03544143_8694.JPEG	0.000000
393	9	42	stimulus	n01787835_12357.JPEG	0.000000
402	9	43	stimulus	n04233124_17123.JPEG	0.000000
411	9	44	stimulus	n02800213_3108.JPEG	418.493080
420	9	45	stimulus	n07734744_5146.JPEG	0.000000
429	9	46	stimulus	n02808440_19589.JPEG	0.000000
438	9	47	stimulus	n03886762_10969.JPEG	0.000000
447	9	48	stimulus	n02472293_24267.JPEG	0.000000
456	9	49	stimulus	n02481823_13867.JPEG	0.000000
465	9	50	stimulus	n02998003_6262.JPEG	0.000000
474	9	51	stimulus	n01772222_12097.JPEG	0.000000
483	9	52	stimulus	n04442441_7248.JPEG	0.000000
492	9	53	stimulus	n13111881_9170.JPEG	0.000000
501	9	54	stimulus	n03335030_26098.JPEG	0.000000
510	9	55	stimulus	n04320973_12980.JPEG	0.000000
519	9	56	stimulus	n04123740_13353.JPEG	0.000000
528	6	57	rest	n/a	0.000000
