onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a	n/a	n/a
33	3	2	cue	3710193	n03710193	36	52.565085	5.0
36	15	2	imagery	3710193	n03710193	36	52.565085	5.0
51	3	2	evaluation	3710193	n03710193	36	52.565085	5.0
54	3	2	inter_rest	3710193	n03710193	36	52.565085	5.0
57	3	3	cue	2190790	n02190790	11	76.359077	5.0
60	15	3	imagery	2190790	n02190790	11	76.359077	5.0
75	3	3	evaluation	2190790	n02190790	11	76.359077	5.0
78	3	3	inter_rest	2190790	n02190790	11	76.359077	5.0
81	3	4	cue	3495258	n03495258	33	100.535327	5.0
84	15	4	imagery	3495258	n03495258	33	100.535327	5.0
99	3	4	evaluation	3495258	n03495258	33	100.535327	5.0
102	3	4	inter_rest	3495258	n03495258	33	100.535327	5.0
105	3	5	cue	3122295	n03122295	24	124.228492	5.0
108	15	5	imagery	3122295	n03122295	24	124.228492	5.0
123	3	5	evaluation	3122295	n03122295	24	124.228492	5.0
126	3	5	inter_rest	3122295	n03122295	24	124.228492	5.0
129	3	6	cue	1976957	n01976957	7	149.021987	3.0
132	15	6	imagery	1976957	n01976957	7	149.021987	3.0
147	3	6	evaluation	1976957	n01976957	7	149.021987	3.0
150	3	6	inter_rest	1976957	n01976957	7	149.021987	3.0
153	3	7	cue	3482252	n03482252	32	172.348494	5.0
156	15	7	imagery	3482252	n03482252	32	172.348494	5.0
171	3	7	evaluation	3482252	n03482252	32	172.348494	5.0
174	3	7	inter_rest	3482252	n03482252	32	172.348494	5.0
177	3	8	cue	2071294	n02071294	8	196.374974	4.0
180	15	8	imagery	2071294	n02071294	8	196.374974	4.0
195	3	8	evaluation	2071294	n02071294	8	196.374974	4.0
198	3	8	inter_rest	2071294	n02071294	8	196.374974	4.0
201	3	9	cue	3452741	n03452741	30	220.651860	3.0
204	15	9	imagery	3452741	n03452741	30	220.651860	3.0
219	3	9	evaluation	3452741	n03452741	30	220.651860	3.0
222	3	9	inter_rest	3452741	n03452741	30	220.651860	3.0
225	3	10	cue	4572121	n04572121	50	244.713561	3.0
