onset	duration	trial_no	event_type	category_id	category_index	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a	n/a
33	3	2	cue	4507155.0	47.0	52.53787	5.0
36	15	2	imagery	4507155.0	47.0	52.53787	5.0
51	3	2	evaluation	4507155.0	47.0	52.53787	5.0
54	3	2	inter_rest	4507155.0	47.0	52.53787	5.0
57	3	3	cue	3379051.0	29.0	76.66804	4.0
60	15	3	imagery	3379051.0	29.0	76.66804	4.0
75	3	3	evaluation	3379051.0	29.0	76.66804	4.0
78	3	3	inter_rest	3379051.0	29.0	76.66804	4.0
81	3	4	cue	2882301.0	19.0	100.390918	4.0
84	15	4	imagery	2882301.0	19.0	100.390918	4.0
99	3	4	evaluation	2882301.0	19.0	100.390918	4.0
102	3	4	inter_rest	2882301.0	19.0	100.390918	4.0
105	3	5	cue	2951358.0	22.0	124.519586	4.0
108	15	5	imagery	2951358.0	22.0	124.519586	4.0
123	3	5	evaluation	2951358.0	22.0	124.519586	4.0
126	3	5	inter_rest	2951358.0	22.0	124.519586	4.0
129	3	6	cue	2416519.0	13.0	148.280008	4.0
132	15	6	imagery	2416519.0	13.0	148.280008	4.0
147	3	6	evaluation	2416519.0	13.0	148.280008	4.0
150	3	6	inter_rest	2416519.0	13.0	148.280008	4.0
153	3	7	cue	3455488.0	31.0	172.287922	5.0
156	15	7	imagery	3455488.0	31.0	172.287922	5.0
171	3	7	evaluation	3455488.0	31.0	172.287922	5.0
174	3	7	inter_rest	3455488.0	31.0	172.287922	5.0
177	3	8	cue	3495258.0	33.0	196.781165	5.0
180	15	8	imagery	3495258.0	33.0	196.781165	5.0
195	3	8	evaluation	3495258.0	33.0	196.781165	5.0
198	3	8	inter_rest	3495258.0	33.0	196.781165	5.0
201	3	9	cue	3237416.0	26.0	220.376317	5.0
204	15	9	imagery	3237416.0	26.0	220.376317	5.0
219	3	9	evaluation	3237416.0	26.0	220.376317	5.0
222	3	9	inter_rest	3237416.0	26.0	220.376317	5.0
