onset	duration	trial_no	event_type	stim_id	response_time
0	33	1	rest	n/a	0.000000
33	9	2	stimulus	2766534.015976	0.000000
42	9	3	stimulus	1970164.028566	0.000000
51	9	4	stimulus	4376876.011868	0.000000
60	9	5	stimulus	4225987.006665	0.000000
69	9	6	stimulus	3079230.008270	0.000000
78	9	7	stimulus	3079230.008270	79.034210
87	9	8	stimulus	3394916.023304	0.000000
96	9	9	stimulus	1877134.011991	0.000000
105	9	10	stimulus	3924679.011429	0.000000
114	9	11	stimulus	3602883.014315	0.000000
123	9	12	stimulus	2317335.021319	0.000000
132	9	13	stimulus	2090827.010084	0.000000
141	9	14	stimulus	4009552.010330	0.000000
150	9	15	stimulus	4168199.010620	0.000000
159	9	16	stimulus	3425413.021315	0.000000
168	9	17	stimulus	3642806.021320	0.000000
177	9	18	stimulus	3607659.006257	0.000000
186	9	19	stimulus	3255030.001413	0.000000
195	9	20	stimulus	4123740.012463	0.000000
204	9	21	stimulus	4123740.012463	205.035873
213	9	22	stimulus	2998003.003934	0.000000
222	9	23	stimulus	2882647.000169	0.000000
231	9	24	stimulus	1645776.010130	0.000000
240	9	25	stimulus	2233338.017552	0.000000
249	9	26	stimulus	2233338.017552	250.038045
258	9	27	stimulus	2503517.003324	0.000000
267	9	28	stimulus	1855672.011785	0.000000
276	9	29	stimulus	1855672.011785	277.032485
285	9	30	stimulus	13111881.007817	0.000000
294	9	31	stimulus	1518878.014075	0.000000
303	9	32	stimulus	1518878.014075	303.530679
312	9	33	stimulus	3790512.023966	0.000000
321	9	34	stimulus	4254680.001190	0.000000
330	9	35	stimulus	4497801.014007	0.000000
339	9	36	stimulus	3950228.035453	0.000000
348	9	37	stimulus	11978233.016933	0.000000
357	9	38	stimulus	3496296.009005	0.000000
366	9	39	stimulus	3815615.017450	0.000000
375	9	40	stimulus	2808440.048297	0.000000
384	9	41	stimulus	3187595.007260	0.000000
393	9	42	stimulus	3612010.012996	0.000000
402	9	43	stimulus	2055803.004843	0.000000
411	9	44	stimulus	4090263.010441	0.000000
420	9	45	stimulus	2005790.003943	0.000000
429	9	46	stimulus	3646296.010069	0.000000
438	9	47	stimulus	3623556.006577	0.000000
447	9	48	stimulus	3063599.002682	0.000000
456	9	49	stimulus	4442312.010246	0.000000
465	9	50	stimulus	3085013.021300	0.000000
474	9	51	stimulus	4255586.001521	0.000000
483	9	52	stimulus	2439033.011666	0.000000
492	9	53	stimulus	7734744.008048	0.000000
501	9	54	stimulus	4587559.010400	0.000000
510	9	55	stimulus	2800213.004703	0.000000
519	9	56	stimulus	4482393.006359	0.000000
528	6	57	rest	n/a	0.000000
