onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.0
33	9	2	stimulus	4086273.005433	n04086273_5433	108.0	864.0	0.0
42	9	3	stimulus	3079230.026890	n03079230_26890	57.0	453.0	0.0
51	9	4	stimulus	3394916.026448	n03394916_26448	67.0	531.0	0.0
60	9	5	stimulus	3394916.026448	n03394916_26448	67.0	531.0	61.04774499999999
69	9	6	stimulus	4070727.023757	n04070727_23757	107.0	853.0	0.0
78	9	7	stimulus	2055803.008152	n02055803_8152	20.0	158.0	0.0
87	9	8	stimulus	3400231.021509	n03400231_21509	69.0	547.0	0.0
96	9	9	stimulus	4409515.011072	n04409515_11072	130.0	1033.0	0.0
105	9	10	stimulus	4587559.012714	n04587559_12714	140.0	1116.0	0.0
114	9	11	stimulus	3837869.008484	n03837869_8484	99.0	791.0	0.0
123	9	12	stimulus	2766534.034864	n02766534_34864	41.0	327.0	0.0
132	9	13	stimulus	4409806.014144	n04409806_14144	131.0	1042.0	0.0
141	9	14	stimulus	3038480.003370	n03038480_3370	55.0	438.0	0.0
150	9	15	stimulus	4412416.017390	n04412416_17390	132.0	1053.0	0.0
159	9	16	stimulus	1726692.031558	n01726692_31558	6.0	44.0	0.0
168	9	17	stimulus	3085219.006529	n03085219_6529	59.0	470.0	0.0
177	9	18	stimulus	1645776.009693	n01645776_9693	3.0	23.0	0.0
186	9	19	stimulus	3496296.014333	n03496296_14333	77.0	613.0	0.0
195	9	20	stimulus	2317335.020064	n02317335_20064	28.0	220.0	0.0
204	9	21	stimulus	3623556.009879	n03623556_9879	86.0	688.0	0.0
213	9	22	stimulus	3642806.027943	n03642806_27943	87.0	695.0	0.0
222	9	23	stimulus	3642806.027943	n03642806_27943	87.0	695.0	223.048608
231	9	24	stimulus	3665924.017703	n03665924_17703	90.0	713.0	0.0
240	9	25	stimulus	3665924.017703	n03665924_17703	90.0	713.0	0.0
249	9	26	stimulus	4442441.001910	n04442441_1910	135.0	1073.0	0.0
258	9	27	stimulus	3607659.005173	n03607659_5173	83.0	660.0	0.0
267	9	28	stimulus	2503517.009095	n02503517_9095	38.0	304.0	0.0
276	9	29	stimulus	11978233.042157	n11978233_42157	147.0	1176.0	0.0
285	9	30	stimulus	3467796.002261	n03467796_2261	73.0	577.0	0.0
294	9	31	stimulus	3924679.002394	n03924679_2394	102.0	811.0	0.0
303	9	32	stimulus	2131653.005107	n02131653_5107	24.0	190.0	0.0
312	9	33	stimulus	1664990.010648	n01664990_10648	4.0	25.0	0.0
321	9	34	stimulus	1944390.018585	n01944390_18585	15.0	114.0	0.0
330	9	35	stimulus	2346627.013993	n02346627_13993	29.0	227.0	0.0
339	9	36	stimulus	3187595.017111	n03187595_17111	60.0	473.0	0.0
348	9	37	stimulus	3544143.007095	n03544143_7095	81.0	647.0	0.0
357	9	38	stimulus	4168199.009648	n04168199_9648	114.0	910.0	0.0
366	9	39	stimulus	3445777.009793	n03445777_9793	72.0	576.0	0.0
375	9	40	stimulus	1784675.015243	n01784675_15243	10.0	75.0	0.0
384	9	41	stimulus	2226429.015538	n02226429_15538	25.0	197.0	0.0
393	9	42	stimulus	2226429.015538	n02226429_15538	25.0	197.0	0.0
402	9	43	stimulus	3472535.004645	n03472535_4645	74.0	591.0	0.0
411	9	44	stimulus	4482393.013686	n04482393_13686	137.0	1090.0	0.0
420	9	45	stimulus	3815615.012836	n03815615_12836	98.0	777.0	0.0
429	9	46	stimulus	2374451.018054	n02374451_18054	30.0	239.0	0.0
438	9	47	stimulus	4146614.010248	n04146614_10248	112.0	889.0	0.0
447	9	48	stimulus	3261776.016887	n03261776_16887	63.0	498.0	0.0
456	9	49	stimulus	3261776.016887	n03261776_16887	63.0	498.0	0.0
465	9	50	stimulus	2432983.018327	n02432983_18327	32.0	251.0	0.0
474	9	51	stimulus	4254680.002701	n04254680_2701	119.0	950.0	0.0
483	9	52	stimulus	3063599.004360	n03063599_4360	56.0	446.0	0.0
492	9	53	stimulus	4320973.007391	n04320973_7391	125.0	999.0	0.0
501	9	54	stimulus	4313503.025193	n04313503_25193	124.0	992.0	0.0
510	9	55	stimulus	13111881.006054	n13111881_6054	150.0	1197.0	0.0
519	9	56	stimulus	12596148.005651	n12596148_5651	149.0	1188.0	0.0
528	6	57	rest	n/a	n/a	n/a	n/a	0.0
