onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.0
33	9	2	stimulus	3623556.012791	n03623556_12791	86.0	681.0	0.0
42	9	3	stimulus	2692877.010393	n02692877_10393	40.0	313.0	0.0
51	9	4	stimulus	2692877.010393	n02692877_10393	40.0	313.0	52.340625
60	9	5	stimulus	3792782.016817	n03792782_16817	96.0	762.0	0.0
69	9	6	stimulus	1639765.022407	n01639765_22407	2.0	9.0	0.0
78	9	7	stimulus	1704323.005092	n01704323_5092	5.0	36.0	0.0
87	9	8	stimulus	4555897.030092	n04555897_30092	139.0	1109.0	0.0
96	9	9	stimulus	3445777.010782	n03445777_10782	72.0	570.0	0.0
105	9	10	stimulus	2055803.007345	n02055803_7345	20.0	156.0	0.0
114	9	11	stimulus	2391049.003228	n02391049_3228	31.0	244.0	0.0
123	9	12	stimulus	2374451.014233	n02374451_14233	30.0	235.0	0.0
132	9	13	stimulus	2317335.014310	n02317335_14310	28.0	218.0	0.0
141	9	14	stimulus	3642806.006122	n03642806_6122	87.0	696.0	0.0
150	9	15	stimulus	3642806.006122	n03642806_6122	87.0	696.0	151.0462
159	9	16	stimulus	3063599.004061	n03063599_4061	56.0	444.0	0.0
168	9	17	stimulus	4409806.005820	n04409806_5820	131.0	1045.0	0.0
177	9	18	stimulus	3646296.007798	n03646296_7798	88.0	703.0	0.0
186	9	19	stimulus	3425413.020014	n03425413_20014	70.0	556.0	0.0
195	9	20	stimulus	2445715.010261	n02445715_10261	34.0	265.0	0.0
204	9	21	stimulus	3467796.000862	n03467796_862	73.0	584.0	0.0
213	9	22	stimulus	3982430.037727	n03982430_37727	104.0	829.0	0.0
222	9	23	stimulus	3394916.019217	n03394916_19217	67.0	529.0	0.0
231	9	24	stimulus	3436182.003357	n03436182_3357	71.0	565.0	0.0
240	9	25	stimulus	12596148.006386	n12596148_6386	149.0	1189.0	0.0
249	9	26	stimulus	1726692.018809	n01726692_18809	6.0	41.0	0.0
258	9	27	stimulus	1726692.018809	n01726692_18809	6.0	41.0	0.0
267	9	28	stimulus	2054036.012238	n02054036_12238	19.0	145.0	0.0
276	9	29	stimulus	4070727.031219	n04070727_31219	107.0	855.0	0.0
285	9	30	stimulus	4255586.000626	n04255586_626	120.0	959.0	0.0
294	9	31	stimulus	1944390.019988	n01944390_19988	15.0	116.0	0.0
303	9	32	stimulus	4612026.000770	n04612026_770	142.0	1135.0	0.0
312	9	33	stimulus	1645776.009576	n01645776_9576	3.0	22.0	0.0
321	9	34	stimulus	3255030.007581	n03255030_7581	62.0	495.0	0.0
330	9	35	stimulus	3255030.007581	n03255030_7581	62.0	495.0	335.357521
339	9	36	stimulus	4180888.004820	n04180888_4820	115.0	918.0	0.0
348	9	37	stimulus	4401680.024985	n04401680_24985	129.0	1028.0	0.0
357	9	38	stimulus	3472535.008251	n03472535_8251	74.0	592.0	0.0
366	9	39	stimulus	2084071.028249	n02084071_28249	22.0	174.0	0.0
375	9	40	stimulus	2084071.028249	n02084071_28249	22.0	174.0	376.342156
384	9	41	stimulus	3544143.008694	n03544143_8694	81.0	648.0	0.0
393	9	42	stimulus	1787835.012357	n01787835_12357	11.0	85.0	0.0
402	9	43	stimulus	4233124.017123	n04233124_17123	118.0	942.0	0.0
411	9	44	stimulus	2800213.003108	n02800213_3108	44.0	350.0	0.0
420	9	45	stimulus	7734744.005146	n07734744_5146	144.0	1147.0	0.0
429	9	46	stimulus	2808440.019589	n02808440_19589	46.0	363.0	0.0
438	9	47	stimulus	3886762.010969	n03886762_10969	100.0	793.0	0.0
447	9	48	stimulus	2472293.024267	n02472293_24267	35.0	276.0	0.0
456	9	49	stimulus	2481823.013867	n02481823_13867	37.0	290.0	0.0
465	9	50	stimulus	2998003.006262	n02998003_6262	54.0	430.0	0.0
474	9	51	stimulus	1772222.012097	n01772222_12097	9.0	68.0	0.0
483	9	52	stimulus	4442441.007248	n04442441_7248	135.0	1080.0	0.0
492	9	53	stimulus	13111881.009170	n13111881_9170	150.0	1200.0	0.0
501	9	54	stimulus	3335030.026098	n03335030_26098	64.0	509.0	0.0
510	9	55	stimulus	4320973.012980	n04320973_12980	125.0	994.0	0.0
519	9	56	stimulus	4123740.013353	n04123740_13353	111.0	883.0	0.0
528	6	57	rest	n/a	n/a	n/a	n/a	0.0
